species,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
Clostera curtula,33.41571208,28.94463957,34.27684182,152.9822471,113.0541546,69.54464284,55.47897074,80.29937067,67.38671514,150.3651766,41.93768535,111.3929878,35.74304621,79.63716137,24.83532308,82.33372543,123.8080329,138.6265401,103.6887985,116.2920791,231.7309086,209.3270118,288.5544014,419.2596491,82.17936379,183.9379275,286.7755431,100.2996941,395.5027209,189.283549,93.51964519,56.59420149,32.35136061,64.31449105,19.08042188,42.44991866,23.24571275,4.13494851,20.56610509,119.6715965,59.9323229,43.46540178,0,6.599948274,51.94392625,33.57668992,10.12288957,21.21771195,0,7.373811238,0,15.20007239,20.15479606,12.99623813,35.0497347,80.39946209,148.9698698,182.2199168,264.9706282,323.350579,45.65520211,109.4506676,183.048219,83.34763313,384.8494489,184.1329762,22.71191383,14.14855037,57.66981675,71.0139172,28.62063282,51.23266046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinella septempunctata,4.35857114,13.7831617,16.45288407,6.168638995,4.086294743,13.03962053,0,13.19989655,2.807779797,20.43798517,21.69190621,18.56549796,5.957174369,2.949524495,3.104415385,26.60012668,21.59442435,0,2.920811225,18.66416084,12.03796928,6.023798902,0,5.480518288,13.69656063,24.32237058,3.050803651,43.79282419,26.63317986,72.10801867,42.7518378,12.86231852,28.13161793,41.53644214,31.34640737,29.27580598,4.35857114,13.7831617,16.45288407,6.168638995,4.086294743,13.03962053,0,13.19989655,2.807779797,23.35769734,21.69190621,18.56549796,5.957174369,2.949524495,3.104415385,26.60012668,21.59442435,0,2.920811225,18.66416084,12.03796928,6.023798902,0,5.480518288,13.69656063,24.32237058,6.101607301,43.79282419,31.95981583,72.10801867,45.42382766,12.86231852,28.13161793,41.53644214,36.79795648,43.91370896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Codium cylindricum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83500744,0,20.8998362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleophora flavipennella,300.7414087,569.2445781,588.1906056,462.6479246,464.4755024,463.6309523,470.8215355,820.5935687,482.9381251,516.7890536,436.7303784,555.6388318,632.9497767,671.0168227,718.6721616,576.336078,557.1361482,506.8532873,535.9688598,615.9173078,454.4333402,399.0766772,363.4675633,361.714207,525.0348242,597.4182275,965.5793554,402.6114482,430.1258547,293.5826474,629.2536126,600.6702749,466.9848576,351.0499303,362.5280157,380.5854777,62.47285301,38.59285276,24.67932611,39.47928957,89.89848434,88.37965028,71.9727188,579.6954567,144.6006596,100.7300698,56.39895616,18.56549796,171.2687631,221.2143371,212.6524539,59.53361685,70.5417862,75.08937589,169.407051,169.4131523,90.28476958,90.35698353,84.62412734,113.7207545,30.4368014,174.8170386,239.4880866,57.91954166,11.98493094,9.013502333,181.6953107,46.30434667,118.1527953,48.23586829,20.44330916,48.30507986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colias croceus,45.03856845,78.56402168,57.58509425,51.81656756,62.65651939,56.50502231,142.446006,60.49952584,129.1578707,61.31395551,120.0285477,177.6983376,126.5899553,123.8800288,93.13246154,228.0010858,202.9875889,118.4101697,122.6740714,61.73530125,79.75154646,174.6901682,134.5662353,109.6103658,73.04832337,54.72533381,96.10031499,196.361373,137.1608763,209.88584,74.81571615,34.72826,120.9659571,125.9492116,69.50725113,106.8566918,8.717142281,1.37831617,19.19503142,2.467455598,17.70727722,17.38616071,47.98181253,6.599948274,28.07779797,0,30.3686687,42.43542391,49.14668855,67.83906339,27.93973846,36.73350827,37.43033553,31.76858211,16.06446174,5.742818721,36.11390783,54.21419012,29.1328963,21.92207315,25.87128119,0,16.77942008,35.3167937,26.63317986,24.46522062,5.343979725,15.43478222,47.82375047,34.83701599,21.80619643,26.34822538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colletotrichum gigasporum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.717142281,8.269897019,5.484294691,4.934911196,2.724196495,4.346540178,10.49602149,26.3997931,28.07779797,20.43798517,27.47641454,19.89160496,25.31799107,22.12143371,34.14856923,36.73350827,14.3962829,20.21637043,20.44567857,12.92134212,21.06644624,18.07139671,8.323684656,16.44155487,16.74024077,24.32237058,18.3048219,25.42809146,21.30654389,27.040507,44.08783273,23.15217334,50.63691227,66.99426151,68.14436385,61.47919255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colletotrichum gloeosporioides,177.2485597,176.4244697,143.9627356,233.174554,171.6243792,124.6008184,200.92384,93.49926721,157.2356687,37.95625818,131.5975644,68.95756385,128.0792489,200.5676657,113.3111615,141.8673423,161.2383685,118.4101697,176.7090791,132.0848306,121.8844389,102.4045813,77.68772346,142.4934755,56.3080826,91.20888969,105.2527259,42.38015244,74.5729036,88.84738014,150.9674272,78.46014297,74.5487875,69.67403197,94.03922211,38.05854777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colletotrichum lupini,26.15142684,16.53979404,47.98757854,32.07692277,95.34687734,175.3104538,97.46305671,191.3984999,87.04117372,134.3067597,128.7053102,145.8717697,104.2505515,122.4052666,69.84934616,125.4005972,138.2043158,147.2906989,116.832449,96.19221357,84.26578494,90.35698353,72.13860035,83.5779039,51.74256239,57.76563014,115.9305387,202.01206,113.1910144,90.13502333,53.43979725,73.31521556,80.17511109,129.9688673,136.2887277,175.6548359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colletotrichum orchidophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52857047,23.43137489,24.67932611,14.80473359,19.06937547,8.693080355,7.497158208,16.49987068,16.84667878,7.299280418,7.230635405,25.19603294,13.40364233,16.22238472,17.07428462,10.13338159,15.83591119,14.44026459,8.762433674,27.27838892,37.61865399,18.07139671,31.90745785,17.81168444,22.82760105,9.120888969,42.71125111,22.60274797,19.97488489,10.30114552,5.343979725,25.72463704,8.439485378,20.09827845,12.26598549,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colletotrichum truncatum,2.905714094,8.269897019,5.484294691,0,5.448392991,11.59077381,5.997726567,6.599948274,4.211669696,10.21899259,31.81479578,10.60885598,13.40364233,0,12.41766154,17.73341778,15.83591119,11.55221168,14.60405612,11.48563744,24.07593855,3.011899451,11.09824621,5.480518288,21.30576098,6.080592646,15.25401825,19.77740447,29.29649784,36.05400933,13.35994931,18.00724593,42.19742689,32.15724553,20.44330916,14.63790299,2.905714094,8.269897019,5.484294691,0,5.448392991,11.59077381,5.997726567,6.599948274,4.211669696,10.21899259,31.81479578,10.60885598,13.40364233,0,12.41766154,17.73341778,15.83591119,11.55221168,11.6832449,11.48563744,24.07593855,3.011899451,11.09824621,5.480518288,21.30576098,6.080592646,15.25401825,19.77740447,29.29649784,36.05400933,13.35994931,18.00724593,42.19742689,32.15724553,20.44330916,14.63790299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colossoma macropomum,13.07571342,2.75663234,2.742147345,2.467455598,13.62098248,5.795386903,0,2.199982758,16.84667878,5.839424335,8.676762486,0,0,2.949524495,21.73090769,22.80010858,18.71516777,30.32455565,54.03500766,10.04993276,7.523730798,66.26178792,38.84386173,105.4999771,3.04368014,1.520148161,0,1.412671748,0,0,2.671989863,2.572463704,0,0,0,0,13.07571342,2.75663234,2.742147345,2.467455598,13.62098248,5.795386903,0,2.199982758,16.84667878,5.839424335,8.676762486,0,0,2.949524495,21.73090769,22.80010858,18.71516777,30.32455565,54.03500766,10.04993276,7.523730798,66.26178792,38.84386173,105.4999771,3.04368014,1.520148161,0,1.412671748,0,0,2.671989863,2.572463704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,213.5699859,113.0219259,75.40905199,92.52958493,80.36379661,52.15848213,223.4153146,111.0991293,73.00227473,74.45266027,107.013404,82.21863382,90.84690913,134.2033645,131.9376539,40.53352637,87.81732568,44.76482024,113.9116378,41.63543573,40.62814631,46.68444149,54.10395027,56.17531246,307.4116942,220.4214834,38.13504563,53.68152642,71.90958562,42.49222529,140.2794678,23.15217334,115.3396335,65.65437628,113.119644,81.97225673,0,2.75663234,24.67932611,0,0,21.73270089,14.99431642,8.799931032,12.63500909,17.518273,31.81479578,51.71817289,0,8.848573486,3.104415385,13.93339969,23.03405264,5.776105838,17.52486735,2.87140936,12.03796928,12.0475978,18.03465009,15.07142529,3.04368014,0,3.050803651,14.12671748,37.2864518,15.45171829,0,5.144927408,43.60400779,44.2162126,28.62063282,32.20338657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conidiobolus variabilis,29.05714094,11.02652936,17.82395774,6.168638995,68.10491238,33.3234747,17.9931797,13.19989655,26.67390808,18.97812909,31.81479578,42.43542391,26.80728466,8.848573486,24.83532308,35.46683557,40.30959211,28.88052919,14.60405612,8.614228081,12.03796928,12.0475978,5.549123104,16.44155487,0,6.080592646,16.77942008,39.55480894,67.91460864,59.23158676,2.671989863,3.858695556,14.06580896,29.47747506,25.89485826,20.49306418,29.05714094,11.02652936,17.82395774,6.168638995,68.10491238,33.3234747,17.9931797,13.19989655,26.67390808,18.97812909,31.81479578,42.43542391,26.80728466,8.848573486,24.83532308,35.46683557,40.30959211,28.88052919,14.60405612,8.614228081,12.03796928,12.0475978,5.549123104,16.44155487,0,6.080592646,16.77942008,39.55480894,67.91460864,59.23158676,2.671989863,3.858695556,14.06580896,29.47747506,25.89485826,20.49306418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coniosporium apollinis,2.905714094,27.5663234,2.742147345,2.467455598,2.724196495,2.897693452,13.49488477,6.599948274,8.423339392,5.839424335,20.24577913,31.82656793,29.78587185,17.69714697,21.73090769,21.53343588,27.35293751,23.10442335,46.7329796,37.32832168,12.03796928,22.58924588,24.97105397,57.54544203,18.26208084,10.64103713,6.101607301,11.30137398,27.96483885,20.60229105,2.671989863,7.717391112,25.31845613,16.07862276,19.08042188,5.855161195,2.905714094,27.5663234,2.742147345,2.467455598,2.724196495,2.897693452,13.49488477,6.599948274,8.423339392,5.839424335,20.24577913,31.82656793,29.78587185,17.69714697,21.73090769,21.53343588,27.35293751,23.10442335,46.7329796,37.32832168,12.03796928,22.58924588,24.97105397,57.54544203,18.26208084,10.64103713,6.101607301,11.30137398,27.96483885,20.60229105,2.671989863,7.717391112,25.31845613,16.07862276,19.08042188,5.855161195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contarinia nasturtii,0,0,0,0,2.724196495,0,0,0,0,5.839424335,2.892254162,0,0,0,3.104415385,2.533345398,2.87925658,1.444026459,24.82689541,11.48563744,27.08543087,43.67254204,33.29473862,102.7597179,24.34944112,33.44325955,6.101607301,0,0,0,4.007984794,1.286231852,0,0,0,0,0,0,0,0,2.724196495,0,0,0,0,5.839424335,2.892254162,0,0,0,3.104415385,2.533345398,2.87925658,1.444026459,24.82689541,11.48563744,27.08543087,43.67254204,33.29473862,102.7597179,24.34944112,33.44325955,6.101607301,0,0,0,4.007984794,1.286231852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copidosoma floridanum,8.717142281,17.91811021,15.0818104,7.402366794,10.89678598,8.693080355,16.49374806,8.799931032,23.86612828,11.67884867,24.58416038,30.50046093,11.91434874,29.49524495,21.73090769,32.93349017,8.637769739,12.99623813,16.06446174,12.92134212,10.53322312,21.08329616,18.03465009,9.590907005,24.34944112,7.600740807,27.45723285,35.3167937,26.63317986,7.725859143,21.3759189,7.717391112,45.01058868,29.47747506,32.70929465,14.63790299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordyceps militaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.83142415,173.6678374,143.9627356,272.6538436,43.58714392,55.05617558,50.98067582,61.59951722,80.02172423,147.4454644,66.52184572,10.60885598,53.61456932,39.81858069,113.3111615,24.06678128,38.86996382,34.65663503,32.12892347,15.79275148,75.23730798,9.035698353,18.03465009,19.18181401,118.7035255,59.2857783,22.88102738,0,7.989953957,2.575286381,81.49569081,63.02536075,0,8.039311381,1.362887277,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coregonus sp. 'balchen',408.2528302,508.5986667,499.0708168,388.6242567,486.2690744,450.5913317,583.2789086,384.9969826,461.8797767,242.3361099,530.7286387,546.3560828,671.6714101,687.2392074,510.6763308,619.4029498,617.6005363,825.9831348,680.5490154,407.7401292,293.4255011,399.0766772,405.0859866,556.2726063,476.335942,398.2788183,314.232776,539.6406077,522.0103252,361.8277365,358.0466416,276.5398482,459.9519531,494.41765,358.4393539,453.7749926,254.2499832,337.6874616,334.5419761,234.4082818,215.2115231,207.1850818,209.9204298,130.8989741,224.6223838,131.3870475,255.9644933,189.6333006,281.4764889,349.5186527,311.9937462,230.5344312,274.9690034,349.4544032,208.8380026,198.1272459,212.1692085,102.4045813,112.3697429,232.9220273,290.6714534,215.8610389,314.232776,135.6164878,138.4925353,86.27209376,233.799113,216.0869511,92.83433916,119.2497855,80.41034934,84.89983733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmia pyralina,203.3999866,414.8731671,191.9503142,342.9763281,251.9881758,349.1720609,490.3141468,1271.590034,478.7264555,400.0005669,519.1596221,348.7661402,515.2955829,564.8339408,487.3932154,490.2023345,431.8884869,428.8758585,544.7312934,522.5965036,389.7292554,489.4336608,523.0048526,487.7661277,280.0185729,259.9453356,544.5684516,382.8340437,420.8042418,432.648112,272.542966,508.0615815,402.2821363,381.8672906,299.8352009,360.0924135,68.2842812,50.99769828,27.42147345,98.69822392,20.43147371,30.42578124,287.8908752,1401.389017,129.1578707,173.722874,316.7018307,59.67481487,361.8983429,300.8514985,311.9937462,183.6675413,233.2197829,166.0630428,188.392324,205.3057693,147.4651236,215.3508107,274.6815937,223.3311203,147.6184868,168.7364459,88.47330586,22.60274797,27.96483885,33.47872295,33.39987328,42.44565112,56.26323585,60.29483536,36.79795648,23.42064478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmia trapezina,63.92571006,89.59055104,205.6610509,97.46449612,57.2081264,92.72619046,158.939754,70.39944826,70.19449493,141.6060401,63.62959156,53.04427988,160.843708,150.4257493,72.95376154,64.60030764,86.37769739,69.31327005,192.7735408,93.32080421,55.67560791,87.34508408,52.71666949,57.54544203,83.70120386,60.80592646,79.32089491,62.15755691,57.26133669,100.4361689,78.82370095,82.31883853,330.5465106,377.8476349,324.3671719,314.7149142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottoperca gobio,507.0471093,551.3264679,440.1146489,629.2011775,514.8731376,385.3932291,632.7601528,916.2928187,519.4392625,759.1251635,782.3547508,759.8593093,1005.273175,740.3306483,774.5516385,1647.941181,1360.448734,892.4083519,1204.83463,822.6587817,1385.871213,1591.78886,1363.697003,2263.454053,2486.686675,1795.294979,962.5285517,590.4967906,672.4877914,827.9545715,1203.731433,688.1340408,1679.45759,1385.441328,1043.971654,1490.138524,523.0285368,416.2514833,172.7552828,389.8579845,378.6633128,131.8450521,419.8408597,679.7946722,178.2940171,105.109638,268.9796371,270.5258274,589.7602625,504.3686887,802.491377,1056.405031,856.5788324,560.2822663,991.6154108,213.9199973,911.8761728,1212.289529,1055.720671,1979.837232,2378.63603,1026.100009,364.5710362,94.64900711,109.1960374,99.14852567,462.2542462,110.6159393,1236.384608,992.8549556,738.6849041,1011.479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coturnix japonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.41571208,150.2364625,6.855368363,370.1183397,59.9323229,11.59077381,0,15.39987931,29.48168787,0,0,2.652213994,0,16.22238472,0,0,2.87925658,0,14.60405612,1.43570468,3.009492319,0,0,10.96103658,0,0,47.28745658,0,0,0,0,216.0869511,0,4.019655691,1.362887277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craniophora ligustri,418.4228295,275.663234,268.7304398,473.7514748,672.8765343,440.4494047,389.8522268,301.3976378,367.8191535,432.1174008,469.9913013,660.4012845,391.6842148,411.4586671,402.0217923,605.4695501,1003.420918,577.6105838,614.8307628,1371.09797,1968.207977,1719.794586,1292.945683,1289.291927,617.8670685,550.2936345,2034.886035,1101.883963,571.2817079,556.2618583,404.8064642,992.9709897,430.4137543,420.7239623,481.0992088,430.3543478,220.8342711,86.8339187,164.5288407,234.4082818,513.5110394,268.0366443,263.8999689,192.4984913,265.3351909,218.9784125,328.2708474,440.267523,257.6477915,247.7600576,187.8171308,378.735137,722.6934015,405.7714351,381.1658648,979.1505919,1477.660729,1406.557044,1057.107951,1041.298475,400.2439385,408.9198554,1420.149099,844.7777052,387.5127669,311.6096521,265.8629913,572.3731741,195.5147446,237.1596857,234.4166116,270.8012053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crassostrea gigas,328.3456926,281.1764986,79.52227301,243.0443764,301.0237127,191.2477678,517.3039164,241.9981034,265.3351909,170.8031618,196.673283,159.1328396,588.2709689,411.4586671,445.4836077,190.0009048,256.2538356,326.3499798,388.4678929,262.7339565,296.4349935,388.5350292,335.7219478,586.4154569,613.3015483,478.8466709,306.6057669,122.9024421,185.1006,119.7508167,424.8463882,491.3405675,279.9095984,171.5053095,205.7959788,260.5546732,59.56713892,139.2099332,26.05039978,71.55621234,51.75973341,36.22116815,206.9215665,61.59951722,53.34781615,13.13870475,23.1380333,90.1752758,172.7580567,107.6576441,251.4576462,89.93376162,112.2910066,129.9623813,144.5801556,129.2134212,105.3322312,203.3032129,213.6412395,223.3311203,497.641703,589.8174867,112.8797351,84.76030487,98.54276547,178.9824035,89.5116604,77.17391112,67.51588302,30.8173603,21.80619643,24.88443508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craticula cf. cuspidata KEL-2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20007239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craticula cuspidata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.82992267,0,36.60964381,0,0,0,0,0,0,0,0,0
Crepidula fornicata,2.905714094,0,6.855368363,1.233727799,268.3333548,121.703125,5.997726567,28.59977585,7.019449493,23.35769734,31.81479578,34.47878192,5.957174369,28.0204827,26.38753077,110.2005248,727.0122863,105.4139315,7.302028062,12.92134212,129.4081697,67.76773765,54.10395027,21.92207315,13.69656063,0,85.42250221,24.01541971,74.5729036,20.60229105,16.03193918,69.45652001,7.032904482,1.33988523,27.25774554,35.13096717,2.905714094,0,6.855368363,1.233727799,268.3333548,121.703125,5.997726567,28.59977585,7.019449493,23.35769734,31.81479578,34.47878192,5.957174369,28.0204827,26.38753077,110.2005248,727.0122863,105.4139315,7.302028062,11.48563744,129.4081697,67.76773765,54.10395027,21.92207315,13.69656063,0,85.42250221,24.01541971,74.5729036,20.60229105,16.03193918,69.45652001,7.032904482,1.33988523,27.25774554,35.13096717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cricetulus griseus,36.32142617,23.43137489,15.0818104,41.94674517,24.51776846,13.03962053,17.9931797,10.99991379,25.27001818,16.05841692,14.46127081,19.89160496,22.33940388,16.22238472,21.73090769,25.33345398,43.18884869,8.664158757,8.762433674,2.87140936,19.56170008,31.62494423,19.42193086,30.14285059,7.609200351,18.24177794,12.2032146,11.30137398,31.95981583,47.64279805,10.68795945,2.572463704,29.53819882,40.19655691,14.99176005,5.855161195,45.03856845,28.94463957,15.0818104,48.11538416,42.22504568,46.36309523,23.99090627,38.49969826,75.81005453,56.93438726,133.0436914,98.13191778,25.31799107,39.81858069,27.93973846,60.80028955,82.05881252,114.0780903,14.60405612,34.45691232,37.61865399,55.72013984,48.55482716,58.9155716,7.609200351,18.24177794,12.2032146,25.42809146,99.87442447,185.4206194,10.68795945,2.572463704,47.82375047,56.27517967,28.62063282,17.56548359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocallis elinguaria,185.965702,305.9861897,190.5792405,333.1065057,350.0592496,128.9473586,385.3539319,1784.186017,331.3180161,259.8543829,391.9004389,466.789663,539.1242804,645.9458644,998.0695462,1185.605646,1069.643819,675.804383,661.5637424,360.3618747,3102.786581,1432.158189,1405.315426,1074.181585,386.5473778,1059.543269,1104.390921,193.5360295,303.6182504,278.1309291,816.292903,156.9202859,113.9330526,186.244047,137.651615,136.1324978,18.88714161,9.648213189,20.56610509,7.402366794,2.724196495,28.97693452,143.9454376,1950.284715,85.63728382,110.9490624,258.8567475,224.1120825,259.1370851,461.6005835,777.6560539,1113.405302,973.1887239,480.860811,448.344523,225.4056348,3492.515837,1414.086792,1405.315426,946.7595343,188.7081687,881.6859337,767.2771181,24.01541971,65.25129065,66.95744591,187.0392904,24.43840519,87.20801557,75.03357289,59.96704019,95.14636942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cruoriaceae sp. LC-2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099991379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryothecomonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.13374353,112.2910066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptocephalus moraei,29.05714094,17.91811021,38.39006283,41.94674517,74.91540362,55.05617558,151.4425958,386.096974,85.63728382,65.69352376,56.39895616,51.71817289,122.1220746,140.1024135,127.2810308,46.86688986,76.30029936,76.53340235,80.32230868,86.14228081,43.63763863,34.63684369,51.32938871,45.21427588,57.82992267,50.16488933,138.8115661,25.42809146,33.29147482,30.90343657,32.06387835,42.44565112,88.61459647,12.05896707,13.62887277,24.88443508,34.86856912,41.3494851,10.96858938,27.14201158,35.41455444,13.03962053,149.9431642,384.9969826,88.44506362,42.33582643,60.7373374,61.00092187,163.8222952,132.7286023,133.4898615,39.26685367,79.17955594,70.75729651,87.62433674,87.57798549,45.14238479,45.17849176,74.91316191,83.5779039,12.17472056,50.16488933,112.8797351,24.01541971,30.62815684,23.17757743,26.71989863,16.72101408,115.3396335,40.19655691,25.89485826,57.08782165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
