species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Zeuzera pyrina,42.13285436,1121.949362,13.71073673,72.78994014,39.50084918,24.63039434,55.47897074,85.79932756,39.30891716,42.33582643,176.4275039,106.0885598,77.4432668,78.16239912,453.2446462,2438.344945,1721.795435,225.2681277,113.9116378,73.22093869,1381.356975,786.1057567,486.9355524,1644.155487,231.3196907,95.76933417,451.5189403,67.8082439,69.24626763,55.36865719,14.69594424,18.00724593,146.2844132,125.9492116,96.76499667,99.53774032
Spilarctia lutea,136.5685624,115.7785583,47.98757854,117.2041409,74.91540362,131.8450521,344.8692776,409.196793,122.1384212,242.3361099,318.1479578,297.0479673,902.5119169,409.9839048,718.6721616,1065.27174,1469.860484,553.062134,381.1658648,311.5479156,257.3115933,182.2199168,389.8258981,245.2531934,330.2392952,221.9416316,146.4385752,189.2980142,820.3019396,382.4300276,265.8629913,163.3514452,127.9988616,120.5896707,140.3773895,81.97225673
Echeneis naucrates,81.35999462,74.42907317,37.01898916,107.3343185,40.86294743,52.15848213,158.939754,873.3931549,124.946201,109.4892063,205.3500455,383.2449222,271.0514338,300.8514985,850.6098154,1878.475612,1475.618997,761.0019441,132.8969107,129.2134212,1083.417235,763.5165108,1033.524178,309.6492833,82.17936379,170.2565941,83.89710039,28.25343496,51.93470072,27.040507,168.3353613,36.01449186,37.9776842,25.45781937,24.53197099,23.42064478
Euclidia mi,146.7385617,253.6101753,112.4280412,136.9437857,164.813888,131.8450521,229.4130412,166.0986982,158.6395586,239.4163977,235.7187142,218.8076545,205.5225157,280.204827,184.7127154,361.0017192,323.9163652,197.8316249,233.664898,430.7114041,434.8716401,1341.801205,1373.407968,716.5777662,351.5450562,422.6011889,215.0816574,235.9161819,265.0001396,422.3469665,227.1191383,177.4999956,282.7227602,313.5331439,254.8599208,301.5408015
Mastacembelus armatus,135.1157054,567.866262,163.157767,346.6775115,140.2961195,146.3335193,185.9295236,251.8980258,207.775705,255.4748146,389.0081848,332.8528563,226.372626,222.6890994,234.3833616,609.2695682,643.5138455,392.775197,403.071949,344.5691232,361.1390783,743.9391644,593.7561721,886.4738331,252.6254517,190.0185202,237.9626847,251.4555711,476.7339195,706.9161116,185.7032954,173.6413,77.3619493,95.13185135,111.7567567,99.53774032
Epinephelus fuscoguttatus,424.2342577,274.2849178,464.793975,355.3136061,279.2301408,349.1720609,140.9465743,145.198862,199.3523656,343.0661797,251.6261121,176.3722306,281.4764889,210.8910014,287.1584231,206.4676499,279.2878882,242.5964452,569.5581888,223.9699301,422.8336709,484.9158116,326.0109824,711.0972479,1343.784782,510.7697823,492.7047896,93.23633536,154.4724432,119.7508167,264.5269964,280.3985437,67.51588302,144.7076049,79.04746207,141.987659
Mythimna impura,236.8156986,137.831617,115.1701885,202.331359,164.813888,75.34002975,76.47101372,124.2990258,99.67618281,87.59136502,102.6750227,128.6323787,148.9293592,122.4052666,589.8389231,112.7338702,95.01546713,114.0780903,128.5156939,103.370737,102.3227389,167.1604195,1181.963221,127.4220502,1330.088221,167.2162978,225.7594701,949.3154146,415.4776058,780.3117734,1303.931053,217.373183,227.8661052,285.395554,708.7013841,185.9013679
Lycaena phlaeas,103.1528503,111.6436098,54.84294691,103.6331351,122.5888423,141.9869791,290.8897385,249.698043,234.4496131,137.2264719,452.6377763,242.6775805,218.9261581,302.3262608,389.6041308,239.4011401,274.9690034,635.3716422,240.966926,188.0773131,237.7498932,183.7258665,122.0807083,338.4220043,133.9219262,72.96711175,62.54147484,180.8219837,3098.770476,1341.724204,86.83967053,118.3333304,142.0646705,96.47173658,104.9423203,87.82741793
Agrochola circellaris,62.47285301,37.21453659,75.40905199,50.58283976,136.2098248,136.1915922,214.4187248,380.5970171,91.25284341,183.9418665,105.5672769,140.5673417,473.5953623,389.3372334,546.3771077,260.934576,287.925658,333.5701121,284.7790944,353.1833513,368.6628091,728.8796671,541.0395027,665.882972,310.4553743,594.3779311,1688.619821,509.974501,150.4774662,133.9148918,281.8949305,192.9347778,78.76853019,119.2497855,89.95056028,124.4221754
Acronicta leporina,116.2285637,519.625196,551.1716164,260.3165656,125.3130388,307.1555059,145.4448692,169.3986724,150.2162192,804.3807021,766.4473529,279.8085764,145.950772,120.9305043,433.0659462,316.6681747,179.9535362,209.3838366,170.8674567,1002.121867,251.2926087,344.8624871,316.3000169,286.3570806,273.9312126,231.0625205,190.6752282,282.5343496,310.2765453,236.926347,97.52762998,244.3840519,313.6675399,250.5585381,234.4166116,273.7287859
Aquila chrysaetos,444.5742563,740.1557832,282.4411766,442.9082799,103.5194668,228.9177827,478.3186937,789.7938101,213.3912646,284.6719363,59.29121032,63.65313586,561.4636843,735.9063616,788.5215077,338.2016106,441.965885,283.029186,224.9024643,120.5991931,269.3495626,423.1718729,477.224587,364.4544662,248.0599314,275.1468172,352.3678216,39.55480894,29.29649784,12.8764319,297.9268697,129.9094171,68.92246392,30.8173603,95.40210939,120.0308045
Sesia bembeciformis,245.5328409,584.406056,190.5792405,370.1183397,215.2115231,501.3009672,457.3266507,145.198862,231.6418333,188.3214348,263.1951287,205.5465845,704.4358691,470.449157,121.0722,245.7345036,287.925658,428.8758585,537.4292654,393.3830824,270.8543087,319.2613418,251.0978205,230.1817681,76.09200351,174.8170386,701.6848396,186.4726707,243.6935957,212.4611264,149.6314323,513.2065089,178.6357738,191.6035879,132.2000659,194.6841097
Marasmarcha lunaedactyla,306.5528369,509.9769828,105.5726728,288.692305,88.5363861,115.9077381,467.8226722,360.7971723,91.25284341,112.4089184,140.2743269,152.5023047,1239.092269,747.7044595,774.5516385,160.8674328,152.6005987,112.6340638,489.2358802,139.263354,154.9888544,109.93433,162.3118508,134.2726981,604.1705079,340.5131882,317.2835797,144.0925183,953.4678389,399.1693891,299.2628646,93.89492519,111.1198908,129.9688673,79.04746207,120.0308045
Anas platyrhynchos,52.30285368,121.2918229,53.47187323,94.99704053,81.72589486,102.8681175,152.9420274,64.89949136,82.82950402,89.0512211,86.76762486,127.3062717,169.7794695,166.648134,79.16259231,119.0672337,175.6346514,124.1862755,185.4715128,160.7989242,103.827485,242.4579058,1806.23957,191.8181401,54.78624253,132.2528901,201.3530409,716.2245762,444.7741036,831.8175011,1589.833968,245.6702837,185.6686783,347.0302746,816.3694789,120.0308045
Timema douglasi,142.3799906,201.2341608,106.9437465,182.5917143,227.4704074,189.7989211,205.4221349,179.2985948,154.4278889,145.9856084,293.5637974,185.6549796,271.0514338,221.2143371,375.6342616,316.6681747,321.0371086,226.7121541,341.7349133,284.2695267,294.9302473,415.6421242,431.4443213,909.7660359,805.0533972,466.6854856,326.4359906,189.2980142,207.7388029,209.88584,321.9747784,266.2499934,199.7344873,214.3816368,159.4578114,184.4375776
Dicrocoelium dendriticum,323.9871214,407.9815863,130.2519989,386.1568011,280.592239,304.2578124,346.3687092,372.8970775,219.0068242,468.6138029,227.0419517,316.9395723,427.427261,333.296268,162.9818077,268.5346122,310.9597106,293.1373713,290.6207169,287.140936,297.9397396,454.7968171,364.8548441,431.5908152,273.9312126,237.1431132,373.7234472,204.8374034,158.4674202,154.5171829,245.8230674,231.5217334,102.6804054,148.7272606,137.651615,178.5824165
Apamea monoglypha,43.5857114,111.6436098,87.74871505,75.25739574,144.3824143,108.6635044,143.9454376,170.4986637,126.3500909,192.701003,221.2574434,444.245844,134.0364233,126.8295533,100.8935,629.5363314,652.1516153,280.1411331,182.5507015,386.204559,505.5947097,719.8439688,665.8947725,489.1362572,161.3150474,281.2274099,213.5562555,385.6593872,716.4325382,788.0376326,104.2076046,123.4782578,66.10930213,99.15150704,96.76499667,140.5238687
Acleris emargana,97.34142214,104.7520289,50.72972589,99.93195172,114.4162528,115.9077381,440.8329026,392.6969223,210.5834848,153.2848888,322.4863391,331.5267493,1097.609378,384.9129466,201.787,372.4017735,395.8977797,451.9802818,334.4328852,226.8413395,386.719763,310.2256434,332.9473862,675.473879,115.6598453,118.5715566,147.963977,264.1696169,304.9499094,254.9533517,169.6713563,141.4855037,201.1410682,179.5446209,190.8042188,191.7565291
Navicula simulata,40.67999731,11.02652936,21.93717876,24.67455598,65.38071589,60.85156249,196.4255451,378.3970344,65.98282524,77.37237243,75.19860821,82.21863382,488.4882983,392.2867579,456.3490616,775.2036917,718.3745166,285.917239,252.6501709,203.8700646,555.2513329,932.1828801,925.3162776,846.7400756,490.0325026,354.1945216,340.164607,197.7740447,79.89953957,59.23158676,73.47972122,16.72101408,61.88955944,108.5307036,58.60415291,99.53774032
Meles meles,36.32142617,53.75433062,28.79254713,104.8668629,108.9678598,47.81194195,257.9022424,755.6940774,108.0995222,137.2264719,153.2894706,159.1328396,169.7794695,240.3862464,378.7386769,506.6690796,456.3621679,300.3575036,311.0663954,113.4206697,1289.567459,608.4036891,574.3342413,609.7076596,529.6003444,404.359411,266.9453194,81.93496138,137.1608763,178.9824035,179.0233208,66.8840563,118.1527953,112.5503593,96.76499667,83.43604703
Dryobotodes eremita,199.0414154,253.6101753,826.7574246,217.1360926,89.89848434,476.6705728,236.9101994,98.99922411,238.6612828,864.2348015,420.8229806,233.3948315,278.4979018,210.8910014,167.6384308,445.86879,300.8823126,232.48826,216.1400306,324.4692577,194.1122546,381.0052805,314.9127362,237.032416,188.7081687,156.5752606,216.6070592,177.9966402,218.3920748,281.9938587,76.15171108,258.5326022,192.7015828,171.5053095,190.8042188,159.5531426
Ovis canadensis,15.98142751,35.83622042,43.87435752,46.88165636,62.65651939,63.74925594,194.9261134,882.193086,87.04117372,72.99280418,135.9359456,148.5239837,257.6477915,407.0343803,853.7142308,438.2687538,464.9999376,343.6782973,252.6501709,104.8064417,1236.901343,582.8025437,509.1320448,386.3765393,182.6208084,421.0810407,311.1819724,43.79282419,41.28142878,55.36865719,778.8850449,59.16666519,11.25264717,20.09827845,34.07218193,45.37749926
Calamotropha paludella,123.492849,232.9354327,477.1336381,196.16272,69.46701063,247.7527901,305.8840549,789.7938101,230.2379434,408.7597034,201.0116643,246.6559015,238.2869748,207.9414769,914.2503308,260.934576,244.7368093,200.7196779,151.8821837,159.3632195,168.5315699,88.8510338,92.94781199,150.7142529,669.6096309,256.9050393,266.9453194,138.4418313,368.869541,257.5286381,196.3912549,248.2427474,241.9319142,168.825539,154.0062623,210.785803
Leptidea sinapis,197.5885584,90.96886721,135.7362936,261.5502934,280.592239,170.9639137,166.4369122,196.8984568,106.6956323,182.4820105,179.319758,281.1346834,212.9689837,197.6181412,209.5480385,176.0675051,282.1671448,168.9510958,239.5065204,370.4118075,501.0804712,507.5050575,493.8719563,423.3700378,248.0599314,565.4951161,541.517648,500.0857988,249.0202317,159.6677556,390.1105199,261.105066,130.8120234,156.7665719,143.1031641,137.5962881
Timema californicum,61.01999597,135.0749846,124.7677042,77.72485134,69.46701063,199.9408482,109.4585098,271.6978706,105.2917424,308.0296337,154.7355977,90.1752758,257.6477915,331.8215057,614.6742462,557.3359875,476.5169639,309.0216623,460.0277679,150.7489914,454.4333402,700.2666223,442.5425676,698.7660818,199.3610492,427.1616334,1218.796058,39.55480894,33.29147482,30.90343657,201.7352346,120.9057941,15.47238986,32.15724553,12.26598549,17.56548359
Esperia sulphurella,646.5213858,596.8109015,85.0065677,492.2573918,217.9357196,92.72619046,641.7567426,350.8972499,186.7173565,80.2920846,166.3046143,310.3090373,391.6842148,343.6196037,251.4576462,267.2679395,293.6841711,337.9021915,296.4623393,127.7777165,255.8068471,174.6901682,169.2482547,404.1882238,365.2416169,139.8536309,137.2861643,237.3288536,234.3719827,254.9533517,142.9514576,201.9384008,88.61459647,131.3087526,88.58767301,137.5962881
Scleropages formosus,133.6628483,288.0680795,187.8370932,175.1893475,106.2436633,152.1289062,103.4607833,206.7983793,148.8123293,224.8178369,280.5486537,251.9603294,174.2473503,174.0219452,237.4877769,445.86879,293.6841711,284.4732125,236.5857092,242.634091,338.5678859,313.2375429,299.6526476,297.3181171,257.1909719,197.619261,181.5228172,274.0583191,280.9800475,364.4030229,587.8377698,338.2789771,406.501879,278.6961279,283.4805536,263.4822538
Dolichovespula saxonica,414.0642583,132.3183523,79.52227301,194.9289922,175.7106739,157.9242931,536.7965277,1051.591758,234.4496131,335.7668992,406.3617097,107.4146668,585.2923818,429.1558141,519.989577,168.467469,257.6934639,249.8165775,451.2653342,281.3981173,191.1027623,144.5711736,206.7048356,264.4350074,124.7908858,389.1579293,112.8797351,121.4897703,31.95981583,20.60229105,331.326743,102.8985482,60.48297854,115.2301298,111.7567567,174.1910456
Eristalis tenax,8.717142281,8.269897019,0,17.27218919,24.51776846,1.448846726,14.99431642,15.39987931,14.03889899,8.759136502,28.92254162,23.86992595,5.957174369,11.79809798,18.62649231,17.73341778,54.70587501,14.44026459,8.762433674,17.22845616,18.05695392,108.4283802,1860.343521,24.6623323,6.087360281,85.12829704,106.7781278,935.1886971,647.1862705,955.4312473,2204.391637,293.2608623,139.2515087,357.7493565,1024.891232,84.89983733
Fabriciana adippe,77.00142348,496.1938211,271.4725872,109.8017741,128.0372353,337.5812871,196.4255451,147.3988448,138.9851,948.9064544,772.2318612,198.9160496,154.8865336,174.0219452,175.3994692,288.8013754,277.8482599,281.5851596,201.5359745,1138.513811,403.2719708,228.9043583,220.5776434,184.9674922,144.5748067,244.743854,239.4880866,145.50519,95.87944749,69.53273229,145.6234475,167.2101408,60.48297854,107.1908184,50.42682925,131.7411269
Miltochrista miniata,104.6057074,158.5063595,126.1387779,133.2426023,107.6057616,133.2938988,116.955668,83.5993448,109.5034121,106.5694941,147.5049623,147.1978767,120.632781,122.4052666,184.7127154,240.6678128,286.4860297,167.5070693,147.5009669,180.8987897,213.6739547,240.9519561,962.7728586,300.0583763,147.6184868,118.5715566,288.300945,533.9899207,384.8494489,552.3989287,1136.931687,271.3949208,157.5370604,209.0220959,502.9054052,147.8428202
Omphaloscelis lunosa,79.90713757,130.9400361,137.1073673,69.08875675,158.0033967,113.0100446,230.9124728,224.3982413,226.0262737,182.4820105,241.5032225,367.3316382,171.2687631,277.2553025,315.0981616,514.2691158,381.5014968,290.2493183,240.966926,182.3344944,216.683447,262.0352522,307.9763323,215.1103428,123.2690457,194.5789647,151.0147807,230.2654949,482.0605554,382.4300276,227.1191383,127.3369533,336.1728342,359.0892417,248.0454844,197.6116903
Xestia c-nigrum,59.56713892,205.3691093,75.40905199,122.1390521,151.1929055,70.99348957,157.4403224,215.5983103,175.4862373,70.07309202,400.5772014,291.7435394,148.9293592,277.2553025,253.0098539,590.2694777,424.6903455,313.3537417,334.4328852,526.9036176,278.3780395,293.6601965,278.843436,408.2986125,389.591058,504.6891896,144.9131734,107.3630528,153.1407842,148.0789669,460.9182513,142.7717356,63.29614033,85.75265473,73.59591296,90.75499852
Ophonus ardosiacus,113.3228497,395.5767407,186.4660195,317.0680444,136.2098248,266.5877976,97.46305671,119.8990603,150.2162192,233.5769734,295.0099245,265.2213994,174.2473503,256.6086311,308.8893308,368.6017554,315.2785955,154.5108312,173.7882679,213.9199973,370.1675553,141.5592742,145.6644815,242.5129343,238.928891,121.6118529,437.7903238,217.5514492,364.8745641,330.9243,239.1430927,428.3152067,175.822612,207.6822107,140.3773895,136.1324978
Tenthredo notha,0,0,0,0,16.34517897,1025.783482,0,415.7967413,8.423339392,26.27740951,6600.123997,0,0,0,0,0,195.7894474,0,0,0,0,0,0,0,0,0,15.25401825,0,0,2.575286381,0,7.717391112,0,0,21.80619643,0
Limnephilus rhombicus,616.0113878,317.0127191,638.9203314,866.0769149,652.4450606,86.93080355,137.947711,179.2985948,463.2836666,71.5329481,98.33664151,51.71817289,113.186313,237.4367219,68.29713847,127.9339426,155.4798553,170.3951222,124.1344771,61.73530125,412.3004478,144.5711736,108.2079005,195.9285288,298.2806538,848.2426741,67.11768031,24.01541971,90.55281152,104.2990984,333.9987328,102.8985482,132.2186043,49.57575352,34.07218193,127.349756
Catocala fraxini,104.6057074,365.253785,194.6924615,204.7988146,119.8646458,153.5777529,116.955668,129.7989827,190.9290262,230.6572612,448.2993951,360.7011032,172.7580567,321.49817,293.3672539,600.4028593,231.7801547,197.8316249,366.5618087,574.2818721,410.7957016,115.9581289,160.92457,242.5129343,112.6161652,68.40666727,367.6218399,172.3459532,182.437282,190.5711922,169.6713563,403.8768015,71.73562571,65.65437628,51.78971653,74.65330524
Cydia splendana,90.0771369,63.40254381,83.63549403,90.06212933,113.0541546,101.4192708,385.3539319,357.4971982,140.3889899,102.1899259,147.5049623,225.4381895,1131.86313,570.7329898,485.8410077,333.1349198,195.7894474,261.3687892,379.7054592,150.7489914,106.8369773,207.8210621,165.0864123,210.9999541,248.0599314,92.72903785,117.4559405,173.758625,230.3770058,231.7757743,179.0233208,101.6123163,201.1410682,121.929556,145.8289386,232.7426575
Nematopogon swammerdamellus,5.811428187,2.75663234,21.93717876,0,36.77665269,13.03962053,16.49374806,21.99982758,29.48168787,30.65697776,37.5993041,35.80488892,93.82549631,81.11192362,76.05817693,215.3343588,179.9535362,101.0818522,693.6926659,53.12107317,314.4919474,637.0167339,449.4789714,1583.869785,1604.019434,665.8248947,212.0308537,63.57022866,154.4724432,96.57323929,145.6234475,1.286231852,115.3396335,200.9827845,143.1031641,24.88443508
Idaea aversata,29.05714094,124.0484553,222.113935,71.55621234,24.51776846,98.52157736,26.98976955,71.49943963,67.38671514,186.8615787,111.3517852,59.67481487,69.99679884,134.2033645,147.4597308,355.9350284,617.6005363,265.7008685,264.3334158,254.1197284,263.3305779,826.7663993,1039.073301,624.7790849,112.6161652,104.8902231,204.4038446,240.1541971,741.734059,369.5535957,32.06387835,79.74637482,98.46066274,61.63472059,47.7010547,79.04467613
