species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Protodeltote pygarga,55.20856778,81.32065402,178.2395774,112.2692297,125.3130388,76.78887647,161.9386173,206.7983793,130.5617606,154.7447449,170.6429956,190.9594076,172.7580567,204.9919524,166.0862231,247.0011763,221.7027566,177.6152545,214.679625,147.8775821,174.5505545,281.6125987,309.3636131,206.8895654,140.0092865,155.0551125,144.9131734,162.457251,436.7841497,251.0904221,126.9195185,68.17028816,271.470113,280.0360131,201.707317,207.8582224
Psammodictyon constrictum,1.452857047,0,1.371073673,0,0,5.795386903,1.499431642,1.099991379,0,0,2.892254162,0,1.489293592,0,3.104415385,60.80028955,67.66252962,8.664158757,42.35176276,38.76402636,46.64713095,87.34508408,338.4965094,78.09738561,24.34944112,50.16488933,7.627009126,7.06335874,5.326635972,0,0,9.003622964,0,0,0,17.56548359
Psammodictyon panduriforme,0,0,0,0,0,0,0,0,0,0,0,10.60885598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25264717,0,0,0
Psammophaga sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5464732,0
Psammophaga sp. 12208,0,0,1.371073673,0,4.086294743,1.448846726,14.99431642,12.09990517,1.403889899,11.67884867,5.784508324,6.630534985,0,1.474762248,1.552207692,10.13338159,8.637769739,10.10818522,2.920811225,0,3.009492319,16.56544698,16.64736931,6.85064786,0,3.040296323,0,2.825343496,0,1.28764319,6.679974656,2.572463704,87.20801557,24.11793414,501.5425179,90.75499852
Pseudo-nitzschia americana,0,0,0,0,0,0,0,39.59968964,0,0,0,0,44.67880777,0,27.93973846,58.26694415,63.34364475,0,0,0,27.08543087,39.15469286,77.68772346,54.80518288,36.52416169,0,0,0,0,0,0,0,19.69213255,0,0,0
Pseudo-nitzschia arctica,0,0,0,0,0,0,0,59.39953447,0,0,0,0,0,0,0,43.06687176,66.22290133,0,0,0,0,75.29748627,0,117.8311432,0,0,0,0,0,0,0,0,0,0,0,0
Pseudo-nitzschia multistriata,1.452857047,0,0,2.467455598,0,0,8.99658985,6.599948274,7.019449493,1.459856084,2.892254162,9.28274898,4.467880777,2.949524495,9.313246154,17.73341778,38.86996382,31.76858211,4.381216837,7.178523401,22.5711924,39.15469286,47.16754639,21.92207315,0,4.560444484,3.050803651,9.888702235,0,9.013502333,0,2.572463704,0,2.67977046,2.725774554,7.318951494
Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28558682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudochaenichthys georgianus,270.2314107,374.9019982,244.0511137,331.8727779,324.1793829,226.0200892,329.8749612,294.7976896,277.9701999,162.0440253,310.9173224,490.6595889,379.769866,526.4901224,341.4856923,333.1349198,357.0278159,482.3048375,384.0866761,278.526708,306.9682166,429.1956718,353.7565979,349.3830409,322.6300949,349.6340771,448.4681366,477.4830508,416.8092648,374.7041684,339.3427125,311.2681082,413.5347835,400.6256838,361.1651284,415.7164449
Pseudochilodonopsis fluviatilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.09200351,0,0,0,0,0,0,0,0,0,0,0
Pseudomicrostroma glucosiphilum,92.982851,135.0749846,47.98757854,88.82840153,59.9323229,60.85156249,91.46533014,45.09964654,80.02172423,48.17525076,85.32149778,100.7841318,80.42185398,58.9904899,113.3111615,92.46710702,109.41175,90.97366694,105.1492041,71.78523401,106.8369773,100.8986316,79.07500423,87.68829261,80.65752372,88.16859337,132.7099588,83.34763313,69.24626763,84.98445057,148.2954374,126.0507215,78.76853019,61.63472059,46.33816742,79.04467613
Pseudomyrmex gracilis,77.00142348,133.6966685,8.226442036,45.64792856,38.13875093,15.93731398,127.4516895,37.39970689,35.09724747,13.13870475,43.38381243,14.58717697,117.6541938,84.06144811,79.16259231,27.86679938,30.23219409,51.98495254,132.8969107,31.58550296,21.06644624,52.70824039,37.45658095,56.17531246,63.91728295,13.68133345,28.98263468,7.06335874,15.97990791,19.31464786,45.42382766,6.43115926,9.846066274,13.3988523,9.540210939,21.95685448
Pseudonaja textilis,18.88714161,5.513264679,1.371073673,37.01183397,36.77665269,10.14192708,14.99431642,8.799931032,7.019449493,13.13870475,2.892254162,9.28274898,10.42505515,17.69714697,9.313246154,11.40005429,59.02475988,11.55221168,40.89135715,18.66416084,118.8749466,106.9224305,76.30044268,124.6817911,184.1426485,109.4506676,157.116388,26.84076321,3.994976979,3.862929571,36.07186314,45.01811482,2.813161793,16.07862276,12.26598549,2.927580598
Pseudopolydora cf. kempi Japan-1,0,1.37831617,2.742147345,0,1.362098248,13.03962053,1.499431642,8.799931032,1.403889899,0,1.446127081,6.630534985,1.489293592,1.474762248,1.552207692,0,0,0,8.762433674,1.43570468,0,6.023798902,6.93640388,4.110388716,0,1.520148161,4.576205476,679.4951107,87.88949353,825.3792851,0,48.87681038,106.9001481,30.8173603,186.715557,5.855161195
Pseudorca crassidens,14.52857047,35.83622042,8.226442036,22.20710038,12.25888423,11.59077381,59.97726567,19.79984482,44.92447676,21.89784125,62.18346448,34.47878192,92.33620272,53.09144091,29.49194616,89.93376162,66.22290133,43.32079378,51.11419643,48.81395913,40.62814631,33.13089396,20.80921164,52.06492374,10.65288049,6.080592646,22.88102738,36.72946545,58.59299569,105.5867416,46.7598226,24.43840519,81.58169199,52.25552398,69.50725113,43.91370896
Pseudostaurosira brevistriata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33345398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudovirgaria hyperparasitica,0,0,0,0,0,0,2.998863283,12.09990517,0,0,0,0,10.42505515,4.424286743,7.761038462,21.53343588,20.15479606,4.332079378,4.381216837,27.27838892,46.64713095,58.73203929,44.39298483,23.29220273,10.65288049,34.96340771,82.37169856,9.888702235,2.663317986,1.28764319,13.35994931,2.572463704,0,0,0,2.927580598
Psylliodes chrysocephala,103.1528503,162.641308,127.5098516,170.2544363,66.74281413,143.4358259,94.46419342,73.69942239,87.04117372,195.6207152,151.8433435,157.8067327,89.35761554,123.8800288,380.2908846,268.5346122,231.7801547,114.0780903,170.8674567,139.263354,206.1502239,150.5949725,158.1500085,164.4155487,622.4325887,129.2125937,224.2340683,122.9024421,155.8041022,209.88584,122.9115337,254.6739067,68.92246392,80.39311381,54.51549108,61.47919255
Pterostichus madidus,34.86856912,100.6170804,83.63549403,72.78994014,46.31134042,63.74925594,106.4596466,123.1990344,68.79060504,138.6863279,180.7658851,108.7407738,215.9475709,156.3247982,473.4233462,182.4008686,131.0061744,69.31327005,127.0552883,113.4206697,73.73256182,61.74393874,49.94210794,84.94803347,383.5036977,162.6558533,85.42250221,46.61816768,109.1960374,128.764319,150.9674272,88.74999779,88.61459647,79.05322858,88.58767301,127.349756
Ptilodon capucinus,0,0,0,0,0,0,0,0,0,0,0,1.326106997,0,2.949524495,0,0,5.758513159,0,0,0,0,3.011899451,117.918866,0,0,4.560444484,3.050803651,57.91954166,121.1809684,83.69680738,110.8875793,14.14855037,14.06580896,10.71908184,49.06394197,5.855161195
Ptycholaimellus sp.,0,0,0,0,0,57.95386903,0,367.3971206,78.61783433,0,156.1817247,129.9584857,0,100.2838328,0,45.60021716,80.61918423,0,0,100.4993276,63.19933871,0,58.26579259,0,0,118.5715566,131.184557,0,0,0,293.9188849,54.02173778,67.51588302,0,0,79.04467613
Ptycholaimellus sp. 1092,0,0,1.371073673,0,239.7292916,226.0200892,221.915883,1690.68675,365.0113737,249.6353903,334.0553557,281.1346834,274.030021,579.5815633,727.9854077,138.0673242,159.7987402,47.65287316,316.9080179,531.2107317,183.5790315,191.2556151,291.328963,153.4545121,28.91496133,305.5497805,788.6327437,156.806564,99.87442447,72.10801867,541.0779472,176.2137637,475.4243429,190.2637027,114.4825313,190.2927388
Pulicaria dysenterica,34.86856912,38.59285276,106.9437465,48.11538416,81.72589486,50.70963541,47.98181253,45.09964654,50.54003635,102.1899259,88.21375194,37.13099592,67.01821165,72.26335013,71.40155385,64.60030764,87.81732568,59.20508484,106.6096097,53.12107317,54.17086175,124.9938272,90.17325044,117.8311432,39.56784183,83.60814888,167.7942008,14.12671748,30.62815684,6.438215952,49.43181246,19.29347778,71.73562571,20.09827845,6.814436385,125.8859657
Pulleniatina obliquiloculata,0,0,0,4.934911196,6.810491238,14.48846726,4.498294925,38.49969826,12.63500909,67.15337985,21.69190621,7.956641982,4.467880777,7.373811238,18.62649231,16.46674509,8.637769739,11.55221168,10.22283929,11.48563744,13.54271544,12.0475978,24.97105397,6.85064786,0,0,12.2032146,7.06335874,6.658294964,3.862929571,6.679974656,6.43115926,22.50529434,8.039311381,167.6351351,38.05854777
Pungitius pungitius,1.452857047,0,0,0,0,0,131.9499845,127.599,35.09724747,39.41611426,46.27606659,9.28274898,55.10386291,84.06144811,29.49194616,36.73350827,31.67182238,47.65287316,14.60405612,17.22845616,12.03796928,7.529748627,11.09824621,46.58440545,3.04368014,4.560444484,1.525401825,0,1.331658993,0,0,0,1.406580896,0,0,1.463790299
Punica granatum,59.56713892,86.8339187,80.89334669,85.12721813,62.65651939,84.0331101,61.47669731,64.89949136,53.34781615,55.47453118,92.55213318,71.60977784,83.40044117,82.58668587,68.29713847,76.00036193,60.46438817,82.30950819,70.0994694,87.57798549,93.2942619,55.72013984,63.8149157,78.09738561,42.61152197,48.64474117,190.6752282,72.04625914,49.27138274,48.93044124,44.08783273,119.6195622,28.13161793,56.27517967,39.52373103,61.47919255
Pygocentrus nattereri,2.905714094,27.5663234,6.855368363,16.03846139,6.810491238,15.93731398,10.49602149,12.09990517,11.23111919,13.13870475,26.03028746,21.21771195,13.40364233,20.64667147,15.52207692,30.40014477,20.15479606,11.55221168,5.84162245,2.87140936,22.5711924,9.035698353,12.48552698,10.96103658,7.609200351,10.64103713,9.152410952,16.95206097,15.97990791,20.60229105,10.68795945,19.29347778,9.846066274,17.41850799,14.99176005,4.391370896
Pyrgus malvae,103.1528503,319.7693514,126.1387779,262.7840212,122.5888423,172.4127604,100.46192,118.7990689,126.3500909,198.5404274,402.0233285,176.3722306,151.9079464,125.354791,153.6685615,306.5347931,251.9349507,134.2944607,208.8380026,290.0123454,300.9492319,135.5354753,133.1789545,178.1168444,70.00464323,155.0551125,225.7594701,1342.038161,472.7389425,1800.12518,154.975412,336.9927452,419.1611071,245.1989971,429.3094923,79.04467613
Pyricularia grisea,4.35857114,6.891580849,0,14.80473359,5.448392991,10.14192708,4.498294925,0,9.827229291,16.05841692,24.58416038,7.956641982,1.489293592,10.32333573,10.86545385,17.73341778,17.27553948,12.99623813,2.920811225,17.22845616,10.53322312,4.517849176,5.549123104,8.220777433,0,0,24.4064292,18.36473272,33.29147482,29.61579338,0,16.72101408,2.813161793,1.33988523,13.62887277,13.17411269
Pyrochroa serraticornis,14.52857047,28.94463957,6.855368363,18.50591699,19.06937547,1.448846726,2.998863283,8.799931032,7.019449493,4.379568251,11.56901665,6.630534985,7.446467961,7.373811238,6.20883077,25.33345398,21.59442435,14.44026459,2.920811225,1.43570468,18.05695392,3.011899451,24.97105397,19.18181401,9.131040421,10.64103713,6.101607301,12.71404573,3.994976979,10.30114552,9.351964519,2.572463704,5.626323585,2.67977046,13.62887277,4.391370896
Python bivittatus,20.33999866,20.67474255,52.10079956,41.94674517,4.086294743,150.6800595,17.9931797,8.799931032,8.423339392,173.722874,18.79965205,34.47878192,4.467880777,8.848573486,6.20883077,22.80010858,12.95665461,37.54468795,13.14365051,81.83516677,48.15187711,12.0475978,22.19649242,12.33116615,24.34944112,15.20148161,54.91446571,22.60274797,5.326635972,3.862929571,4.007984794,173.6413,1.406580896,6.699426151,2.725774554,5.855161195
Quercus robur,108.9642785,79.94233785,43.87435752,113.5029575,88.5363861,49.26078868,85.46760357,69.29945688,70.19449493,132.8469036,40.49155827,55.69649388,72.97538602,41.29334293,68.29713847,76.00036193,119.4891481,64.98119067,64.25784695,99.06362293,245.273624,284.6244981,255.2596628,135.6428276,152.184007,60.80592646,48.81285841,79.10961788,35.95479281,30.90343657,46.7598226,34.72826,22.50529434,37.51678645,46.33816742,38.05854777
Rana temporaria,13.07571342,13.7831617,24.67932611,8.636094593,14.98308072,20.28385416,19.49261134,23.09981896,5.615559595,11.67884867,17.35352497,18.56549796,26.80728466,26.54572046,12.41766154,24.06678128,30.23219409,31.76858211,21.90608419,20.09986552,12.03796928,25.60114533,20.80921164,19.18181401,6.087360281,10.64103713,22.88102738,42.38015244,34.62313382,32.19107976,18.70392904,28.29710074,29.53819882,44.2162126,21.80619643,23.42064478
Raphanus sativus,149.6442758,122.6701391,276.9568819,239.343193,194.7800494,317.297433,151.4425958,90.19929308,160.0434485,576.643153,109.9056582,57.02260087,134.0364233,128.3043155,433.0659462,138.0673242,195.7894474,76.53340235,144.5801556,83.27087145,240.7593855,46.68444149,52.71666949,87.68829261,420.0278594,284.2677062,709.3118487,32.4914502,54.59801871,45.06751167,359.3826365,595.5253475,7.032904482,34.83701599,50.42682925,33.66717687
Rattus norvegicus,100.2471362,89.59055104,10.96858938,83.89349033,47.67343867,27.52808779,53.9795391,46.19963792,18.25056868,1.459856084,11.56901665,6.630534985,107.2291386,60.46525215,173.8472615,32.93349017,34.55107896,28.88052919,223.4420587,20.09986552,66.20883103,146.0771234,113.7570236,338.4220043,949.6282038,296.4288915,64.06687666,5.650686992,2.663317986,3.862929571,101.5356148,5.144927408,8.439485378,6.699426151,10.90309822,1.463790299
Rhabdonema minutum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23798902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhagoletis zephyria,5.811428187,9.648213189,5.484294691,9.869822392,6.810491238,2.897693452,10.49602149,3.299974137,4.211669696,10.21899259,15.90739789,5.304427988,5.957174369,10.32333573,17.07428462,10.13338159,20.15479606,7.220132297,5.84162245,25.84268424,9.028476958,10.54164808,11.09824621,1.370129572,3.04368014,6.080592646,7.627009126,2.825343496,18.6432259,3.862929571,16.03193918,11.57608667,9.846066274,2.67977046,6.814436385,11.71032239
Rhagonycha fulva,1.452857047,5.513264679,5.484294691,0,6.810491238,7.244233629,14.99431642,7.699939653,18.25056868,14.59856084,15.90739789,35.80488892,10.42505515,5.89904899,9.313246154,3.800018097,8.637769739,23.10442335,13.14365051,4.307114041,6.018984639,19.57734643,5.549123104,10.96103658,6.087360281,7.600740807,4.576205476,9.888702235,18.6432259,18.02700467,14.69594424,2.572463704,14.06580896,18.75839322,9.540210939,19.02927388
Rhinatrema bivittatum,258.6085543,315.6344029,264.6172188,224.5384594,208.4010319,527.3802082,244.4073576,169.3986724,220.4107141,581.0227213,263.1951287,312.9612513,277.0086082,299.3767363,425.3049077,234.3344493,267.7708619,233.9322864,313.9872067,261.2982518,278.3780395,197.279414,144.2772007,182.2272331,333.2829754,212.8207426,404.2314837,209.0754187,174.4473281,171.2565443,215.0951839,649.5470853,174.4160311,188.9238175,178.5382333,147.8428202
Rhingia campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552207692,3.800018097,2.87925658,2.888052919,8.762433674,8.614228081,7.523730798,18.07139671,16.64736931,13.70129572,30.4368014,51.68503749,13.72861643,0,0,0,0,0,0,0,0,0
Rhizoctonia solani,1.452857047,2.75663234,8.226442036,4.934911196,0,5.795386903,4.498294925,0,2.807779797,4.379568251,8.676762486,13.26106997,1.489293592,5.89904899,4.656623077,20.26676318,14.3962829,14.44026459,4.381216837,8.614228081,7.523730798,15.05949725,12.48552698,13.70129572,1.52184007,0,7.627009126,18.36473272,7.989953957,18.02700467,0,5.144927408,33.75794151,25.45781937,21.80619643,40.98612837
Rhizophagus irregularis,29.05714094,56.51096296,39.76113651,46.88165636,36.77665269,40.56770832,26.98976955,34.09973275,23.86612828,70.07309202,54.95282908,43.7615309,23.82869748,28.0204827,24.83532308,49.40023526,37.43033553,27.43650273,14.60405612,50.24966381,34.60916167,42.16659231,20.80921164,35.62336887,27.39312126,31.92311139,48.81285841,26.84076321,38.61811079,48.93044124,22.71191383,52.73550593,21.09871344,25.45781937,25.89485826,26.34822538
Rhizophydium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8552698,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhogogaster chlorosoma,53.75571073,19.29642638,13.71073673,24.67455598,35.41455444,5.795386903,74.97158208,28.59977585,8.423339392,10.21899259,10.12288957,2.652213994,28.29657825,28.0204827,32.59636154,27.86679938,33.11145067,10.10818522,17.52486735,4.307114041,24.07593855,28.61304478,24.97105397,56.17531246,73.04832337,76.00740807,16.77942008,0,0,2.575286381,30.72788342,2.572463704,1.406580896,0,0,4.391370896
Rhoikoneis pagoensis,0,0,0,0,0,0,0,32.99974137,0,0,0,0,0,0,0,0,0,0,0,0,0,51.20229067,0,38.36362802,0,0,45.76205476,0,0,0,0,0,0,0,0,0
Rhytidiadelphus loreus,145.2857047,190.2076314,138.4784409,241.8106486,179.7969687,133.2938988,295.3880334,250.7980344,197.9484757,170.8031618,240.0570954,294.3957534,238.2869748,311.1748342,268.5319308,259.6679033,272.0897468,332.1260857,242.4273317,170.8488569,185.0837776,192.7615649,173.410097,245.2531934,184.1426485,123.1320011,205.9292464,162.457251,175.7789871,148.0789669,136.271483,205.7970963,104.0869863,154.0868015,99.49077122,112.711853
Ricinus communis,8.717142281,16.53979404,5.484294691,20.97337258,19.06937547,65.19810266,37.48579104,41.7996724,50.54003635,67.15337985,107.013404,29.17435394,37.23233981,33.91953169,34.14856923,25.33345398,23.03405264,46.2088467,37.97054592,12.92134212,21.06644624,7.529748627,9.710965432,19.18181401,30.4368014,9.120888969,21.35562555,8.476030487,9.32161295,0,4.007984794,10.28985482,1.406580896,5.359540921,12.26598549,1.463790299
Saccharomyces kudriavzevii,18.88714161,16.53979404,23.30825243,6.168638995,20.43147371,4.346540178,19.49261134,19.79984482,26.67390808,10.21899259,5.784508324,19.89160496,28.29657825,42.76810518,13.96986923,43.06687176,34.55107896,43.32079378,35.0497347,4.307114041,36.11390783,28.61304478,20.80921164,34.2532393,18.26208084,18.24177794,6.101607301,48.03083943,18.6432259,33.47872295,13.35994931,12.86231852,35.16452241,54.93529444,23.16908371,38.05854777
Saccharomyces paradoxus,30.50999798,35.83622042,6.855368363,28.37573938,31.3282597,28.97693452,46.48238089,26.3997931,70.19449493,10.21899259,36.15317702,58.34870787,32.76445903,42.76810518,9.313246154,65.86698034,34.55107896,72.20132297,56.95581888,55.99248253,33.10441551,42.16659231,58.26579259,39.73375759,12.17472056,4.560444484,33.55884016,64.9829004,81.23119857,68.2450891,14.69594424,18.00724593,70.32904482,58.95495013,69.50725113,55.62403135
Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera,75.54856643,16.53979404,47.98757854,93.76331273,177.0727722,118.8054315,61.47669731,71.49943963,96.86840301,61.31395551,104.1211498,167.0894816,77.4432668,54.56620316,60.5361,100.0671432,214.5046152,150.1787518,166.4862398,439.3256321,525.1564097,829.7782987,602.0798568,535.7206627,185.6644886,180.8976312,652.8719812,611.6868668,143.8191712,123.6137463,85.5036756,248.2427474,60.48297854,87.09253996,110.3938694,103.9291112
Saccoglossus kowalevskii,53.75571073,59.2675953,67.18260996,38.24556177,84.45009135,105.765811,53.9795391,94.59925859,30.88557777,87.59136502,60.7373374,76.91420583,38.7216334,50.14191642,54.32726923,67.13365304,66.22290133,43.32079378,48.19338521,94.75650889,49.65662327,57.22608957,77.68772346,53.43505331,15.2184007,51.68503749,99.15111864,60.74488516,66.58294964,30.90343657,34.73586821,83.60507038,35.16452241,33.49713076,17.7175346,32.20338657
Saimiri boliviensis,13.07571342,20.67474255,17.82395774,11.10355019,16.34517897,33.3234747,46.48238089,58.29954309,25.27001818,18.97812909,24.58416038,21.21771195,10.42505515,19.17190922,29.49194616,19.00009048,41.7492204,24.54844981,35.0497347,21.5355702,21.06644624,51.20229067,115.1443044,43.84414631,10.65288049,7.600740807,18.3048219,64.9829004,35.95479281,28.32815019,24.04790876,10.28985482,37.9776842,50.91563875,50.42682925,51.23266046
Saitoella complicata,49.39713959,92.34718338,52.10079956,80.19230694,64.01861764,49.26078868,56.97840238,41.7996724,57.55948585,21.89784125,28.92254162,70.28367084,65.52891806,87.01097261,35.70077693,46.86688986,35.99070724,44.76482024,65.71825256,60.29959657,57.18035407,49.69634094,38.84386173,58.9155716,66.96096309,77.52755624,65.59227849,59.33221341,17.31156691,33.47872295,84.16768067,43.73188297,45.01058868,58.95495013,55.87837836,46.84128956
Salarias fasciatus,207.7585577,154.371411,69.9247573,77.72485134,62.65651939,65.19810266,77.97044537,124.2990258,33.69335757,156.204601,54.95282908,84.87084781,107.2291386,101.7585951,69.84934616,112.7338702,156.9194836,125.630302,75.94109184,76.09234805,97.80850038,152.1009223,160.92457,124.6817911,88.26672407,144.4140753,111.3543332,117.2517551,75.90456259,52.79337081,169.6713563,47.59057852,59.07639764,52.25552398,51.78971653,45.37749926
Salmo trutta,308.0056939,770.4787389,245.4221874,481.1538416,211.1252284,241.9574032,290.8897385,498.2960947,252.7001818,356.2048844,454.0839034,314.2873583,482.5311239,476.348206,599.1521693,507.9357523,454.9225396,320.573874,369.4826199,368.9761028,836.6388648,513.5288564,449.4789714,534.3505331,549.3842654,598.9383756,298.9787577,281.1216778,271.6584345,276.843286,480.9581753,255.9601385,293.9754073,317.5527996,377.5197757,332.2803978
Salpingoeca rosetta,45.03856845,79.94233785,52.10079956,64.15384555,23.15567021,88.37965028,43.48351761,13.19989655,64.57893534,112.4089184,86.76762486,18.56549796,14.89293592,26.54572046,46.56623077,58.26694415,38.86996382,23.10442335,55.49541327,122.0348978,64.70408487,12.0475978,13.87280776,24.6623323,10.65288049,9.120888969,35.08424198,5.650686992,34.62313382,39.91693891,10.68795945,63.02536075,18.28555165,16.07862276,16.35464732,16.10169329
Sapajus apella,40.67999731,42.72780127,21.93717876,46.88165636,19.06937547,26.07924107,25.49033791,20.8998362,23.86612828,20.43798517,36.15317702,42.43542391,26.80728466,47.19239192,38.80519231,62.06696225,48.94736185,53.428979,32.12892347,73.22093869,55.67560791,36.14279341,33.29473862,30.14285059,18.26208084,12.16118529,85.42250221,26.84076321,29.29649784,28.32815019,22.71191383,43.73188297,16.87897076,25.45781937,23.16908371,26.34822538
Saprochaete ingens,10.16999933,8.269897019,0,12.33727799,19.06937547,5.795386903,11.99545313,17.59986206,12.63500909,4.379568251,11.56901665,15.91328396,13.40364233,10.32333573,17.07428462,22.80010858,25.91330922,18.77234397,16.06446174,18.66416084,18.05695392,19.57734643,13.87280776,17.81168444,24.34944112,7.600740807,3.050803651,29.66610671,57.26133669,37.34165252,24.04790876,9.003622964,14.06580896,9.379196612,14.99176005,23.42064478
Sarcophaga caerulescens,2.905714094,13.7831617,12.33966305,8.636094593,10.89678598,10.14192708,4.498294925,10.99991379,28.07779797,2.919712167,14.46127081,15.91328396,8.935761554,8.848573486,3.104415385,19.00009048,15.83591119,18.77234397,8.762433674,14.3570468,9.028476958,13.55354753,12.48552698,10.96103658,6.087360281,7.600740807,10.67781278,15.53938923,14.64824892,15.45171829,12.02395438,11.57608667,23.91187524,10.71908184,9.540210939,8.782741793
Sarcophaga shirakii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.64474117,0,0,0,0,0,0,0,0,0,0
Sarcophilus harrisii,7.264285234,4.13494851,2.742147345,4.934911196,27.24196495,31.87462797,86.96703521,60.49952584,21.05834848,20.43798517,36.15317702,23.86992595,53.61456932,44.24286743,24.83532308,26.60012668,51.82661843,41.87676732,30.66851786,34.45691232,79.75154646,58.73203929,34.6820194,61.65583074,15.2184007,13.68133345,21.35562555,19.77740447,14.64824892,19.31464786,18.70392904,10.28985482,8.439485378,9.379196612,17.7175346,16.10169329
Scaeva pyrastri,0,5.513264679,1.371073673,2.467455598,8.172589486,10.14192708,4.498294925,6.599948274,7.019449493,11.67884867,26.03028746,18.56549796,13.40364233,8.848573486,4.656623077,51.93358066,43.18884869,25.99247627,7.302028062,30.14979828,73.73256182,28.61304478,26.35833474,46.58440545,3.04368014,0,10.67781278,25.42809146,63.91963166,86.27209376,5.343979725,14.14855037,8.439485378,5.359540921,5.451549108,5.855161195
Scaptodrosophila lebanonensis,13.07571342,38.59285276,6.855368363,9.869822392,12.25888423,20.28385416,35.9863594,16.49987068,7.019449493,8.759136502,15.90739789,21.21771195,35.74304621,22.12143371,18.62649231,29.13347207,23.03405264,31.76858211,23.3664898,25.84268424,15.0474616,16.56544698,11.09824621,9.590907005,12.17472056,16.72162978,48.81285841,16.95206097,22.63820288,23.17757743,29.39188849,27.01086889,7.032904482,10.71908184,4.088661831,5.855161195
Schistocerca cancellata,11.62285637,1.37831617,6.855368363,4.934911196,31.3282597,30.42578124,34.48692776,27.49978447,25.27001818,21.89784125,63.62959156,84.87084781,7.446467961,11.79809798,4.656623077,73.46701654,44.62847698,64.98119067,2.920811225,17.22845616,3.009492319,25.60114533,22.19649242,10.96103658,1.52184007,0,0,46.61816768,98.54276547,86.27209376,0,2.572463704,29.53819882,22.77804891,23.16908371,16.10169329
Schistosoma bovis,91.52999395,24.80969106,57.58509425,70.32248454,89.89848434,104.3169643,140.9465743,208.998362,58.96337574,89.0512211,99.78276859,95.47970379,84.88973476,95.85954609,72.95376154,103.8671613,162.6779967,121.2982226,125.5948827,87.57798549,183.5790315,147.5830731,201.1557125,209.6298245,79.13568365,101.8499268,154.0655844,139.854503,71.90958562,83.69680738,49.43181246,59.16666519,191.2950019,211.7018664,124.0227422,161.0169329
Schistosoma curassoni,1.452857047,0,0,7.402366794,0,0,0,1.099991379,0,0,0,0,0,1.474762248,0,0,0,0,8.762433674,0,0,0,0,1.370129572,129.356406,88.16859337,0,0,0,0,30.72788342,2.572463704,0,0,0,0
Schistosoma guineensis,15.98142751,6.891580849,5.484294691,7.402366794,5.448392991,4.346540178,4.498294925,7.699939653,4.211669696,2.919712167,7.230635405,9.28274898,10.42505515,4.424286743,3.104415385,15.20007239,12.95665461,15.88429105,13.14365051,4.307114041,3.009492319,3.011899451,4.161842328,10.96103658,4.565520211,0,9.152410952,5.650686992,6.658294964,12.8764319,9.351964519,12.86231852,11.25264717,14.73873753,10.90309822,8.782741793
