genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Manis,85.71856576,50.99769829,42.50328385,70.32248454,44.94924217,65.19810266,35.9863594,40.69968102,44.92447676,54.0146751,65.07571864,50.39206589,56.5931565,53.09144091,37.25298462,45.60021716,46.06810528,40.43274086,27.74770663,50.2496638,28.59017704,30.11899451,29.13289629,46.58440545,38.04600175,31.92311139,68.64308214,22.60274797,33.29147482,23.17757742,42.7518378,64.3115926,15.47238986,12.05896707,16.35464733,14.63790299
Marasmarcha,236.8156986,399.7116893,159.044546,303.4970386,155.2792002,197.0431547,430.3368811,359.6971809,199.3523656,159.1243131,257.4106204,193.6116216,796.7720719,499.9444019,538.6160693,271.0679576,233.2197829,177.6152545,368.0222143,178.0273803,170.036316,124.9938272,219.1903626,163.0454191,404.8094587,314.6706694,344.7408125,209.0754187,617.8897727,312.8972953,284.5669204,165.9239089,236.3055906,213.0417516,167.6351351,238.5978187
Marchantia,87.17142281,135.0749846,35.64791549,99.93195172,74.91540362,39.1188616,77.97044537,37.39970689,40.71280706,26.27740951,44.82993951,64.97924286,65.52891806,70.78858788,79.16259231,45.60021716,56.1455033,49.09689962,40.89135715,44.50684509,69.21832335,51.20229067,20.80921164,43.84414631,60.87360281,77.52755624,45.76205476,14.12671748,37.2864518,43.77986848,105.5435996,56.59420149,43.60400779,28.13758983,19.08042188,26.34822538
Marmota,75.54856643,19.29642638,32.90576814,43.18047297,24.51776846,99.97042409,13.49488477,8.799931032,33.69335757,32.11683384,47.72219367,34.47878192,10.42505515,13.27286023,9.313246154,41.80019906,33.11145067,20.21637043,35.0497347,30.14979828,18.05695392,25.60114533,27.74561552,20.55194358,9.131040421,0,56.43986753,39.55480894,61.25631367,78.54623462,4.007984794,46.30434667,119.5593762,75.03357289,68.14436385,90.75499852
Marthasterias,213.5699859,461.7359169,191.9503142,273.8875714,253.3502741,159.3731398,194.9261134,171.5986551,252.7001818,119.7081989,235.7187142,301.0262883,233.819094,330.3467435,291.8150462,273.601303,296.5634277,272.9210008,360.7201863,245.5055003,309.9777089,265.0471517,227.5140473,231.5518977,237.407051,199.1394092,353.8932235,244.3922124,239.6986187,229.2004879,316.6307987,307.4094126,239.1187524,280.0360131,207.1588661,165.4083038
Mastacembelus,146.7385617,428.6563288,124.7677042,318.3017722,224.7462109,150.6800595,176.9329337,236.4981465,181.1017969,216.0587004,339.839864,340.8094982,177.2259375,200.5676657,220.4134923,453.4688262,489.4736185,303.2455565,302.3039618,284.2695267,282.892278,480.3979624,438.3807252,622.0388257,187.1863286,180.8976312,186.0990227,312.2004563,474.0706015,646.3968816,204.4072245,153.0615904,99.86724364,88.43242519,121.2969677,121.4945948
Mastobranchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06394197,0
Medicago,78.45428052,192.9642638,49.35865221,125.8402355,102.1573686,113.0100446,200.92384,133.0989569,130.5617606,121.1680549,185.1042664,161.7850536,257.6477914,207.9414769,94.68466924,239.4011401,247.6160659,153.0668047,159.1842118,192.3844272,165.5220776,156.6187715,163.6991316,160.3051599,82.17936379,152.0148162,227.284872,93.23633536,145.1508302,172.5441875,104.2076046,147.916663,104.0869863,76.37345812,109.0309822,93.68257913
Medioppia,4.35857114,0,0,1.233727799,5.448392991,1.448846726,22.49147462,31.89974999,0,7.299280418,0,0,154.8865336,82.58668587,93.13246154,2.533345398,4.318884869,0,74.48068623,0,1.50474616,7.529748627,9.710965432,5.480518288,62.39544288,25.84251875,6.101607301,0,0,0,37.40785808,0,0,0,0,0
Megachile,29.05714093,31.70127191,2.742147345,27.14201157,50.39763516,15.93731399,292.3891702,312.3975516,43.52058686,45.2555386,60.7373374,21.21771195,820.6007693,443.9034365,358.5599769,101.3338159,48.94736186,89.52964048,207.3775969,40.19973104,49.65662327,51.20229067,54.10395027,106.8701066,170.4460878,69.92681543,15.25401825,15.53938923,22.63820288,20.60229105,171.0073512,16.72101407,35.16452241,24.11793414,36.79795648,36.59475747
Megalobrama,4.35857114,2.75663234,0,3.701183397,9.534687734,8.693080355,50.98067582,1.099991379,5.615559595,2.919712167,10.12288957,15.91328396,26.80728466,17.69714697,6.20883077,12.66672699,31.67182238,11.55221168,24.82689541,30.14979828,16.55220776,58.73203929,56.87851182,47.95453502,10.65288049,4.560444484,10.67781278,9.888702235,6.658294964,7.725859143,2.671989863,2.572463704,5.626323585,5.359540921,2.725774554,11.71032239
Meganola,132.2099913,198.4775285,360.5923759,172.7218919,138.9340213,311.5020461,181.4312286,216.6983017,182.5056868,544.5263192,227.0419517,282.4607904,396.1520955,333.296268,507.5719154,255.8678852,279.2878882,223.8241012,267.2542271,206.7414739,186.5885238,171.6782687,140.1153584,197.2986584,289.1496133,193.0588165,248.6404975,176.5839685,238.3669597,218.8993424,161.6553867,262.3912978,132.2186043,133.988523,109.0309822,141.987659
Melanaphis,5.811428187,9.648213189,9.597515708,12.33727799,8.172589486,15.93731398,1.499431642,2.199982758,5.615559595,1.459856084,7.230635405,14.58717697,4.467880777,4.424286743,1.552207692,3.800018097,4.318884869,2.888052919,5.84162245,15.79275148,3.009492319,6.023798902,6.93640388,10.96103658,4.565520211,4.560444484,13.72861643,7.06335874,2.663317986,2.575286381,1.335994931,11.57608667,0,1.33988523,0,1.463790299
Melanargia,13.07571342,0,39.76113651,17.27218919,17.70727722,13.03962053,0,0,9.827229291,11.67884867,11.56901665,9.28274898,4.467880777,2.949524495,3.104415385,7.600036193,35.99070724,7.220132297,8.762433674,30.14979828,111.3512158,183.7258665,194.2193086,101.3895883,1.52184007,15.20148161,61.01607301,26.84076321,231.7086648,131.3396054,1.335994931,12.86231852,0,5.359540921,5.451549108,5.855161195
Melanopsichium,7.264285234,12.40484553,4.113221018,12.33727799,5.448392991,10.14192708,8.99658985,7.699939653,9.827229291,7.299280418,7.230635405,6.630534985,8.935761554,13.27286023,6.20883077,3.800018097,14.3962829,7.220132297,10.22283929,8.614228081,4.514238479,3.011899451,2.774561552,8.220777433,13.69656063,6.080592646,27.45723285,8.476030487,10.65327194,10.30114552,13.35994931,15.43478222,8.439485378,5.359540921,10.90309822,8.782741793
Melanothamnus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.87128119,27.36266691,0,0,0,0,0,0,0,0,0,0
Meleagris,174.3428456,169.5328889,72.66690465,132.0088745,83.08799311,82.58426337,169.4357755,257.3979827,110.907302,94.89064544,198.1194101,119.3496297,254.6692043,163.6986095,167.6384308,131.7339607,158.3591119,166.0630428,148.9613725,156.4918101,117.3702005,155.1128217,144.2772007,186.3376218,112.6161652,65.36637094,147.963977,105.9503811,74.5729036,83.69680738,80.15969588,289.4021667,46.41716958,62.97460582,64.05570202,42.44991866
Meles,270.2314107,217.7739548,425.0328385,392.3254401,348.6971514,423.063244,410.8442698,609.395224,297.6246585,583.9424335,341.2859911,312.9612513,449.7666649,414.4081916,762.133977,510.4690977,554.2568916,505.4092608,427.8988444,255.5554331,982.5992423,521.058605,468.9009023,563.1232541,951.1500439,465.1653374,457.6205476,200.5993882,275.6534115,294.8702906,356.7106467,331.8478178,210.9871344,205.0024402,173.0866842,165.4083038
Melinaea,65.3785671,130.9400361,124.7677042,144.3461525,123.9509405,75.34002975,152.9420274,142.9988793,117.9267515,189.7812909,196.673283,214.8293336,165.3115887,92.9100216,207.9958308,383.8018278,246.1764375,105.4139315,135.8177219,126.3420119,197.121747,70.7796371,63.81491569,135.6428277,292.1932935,155.0551125,102.2019223,60.74488516,330.2514302,244.6522062,338.0067176,201.9384008,84.39485378,61.63472059,57.24126563,73.18951494
Melitaea,520.1228228,449.3310714,475.7625644,428.1035463,414.0778673,444.7959448,394.3505218,373.9970689,381.8580524,382.4822939,590.019849,594.0959347,451.2559585,460.1258213,408.2306231,549.7359513,662.2290133,732.1214149,546.191699,1124.156765,969.0565268,933.6888298,735.2588113,938.5387569,424.5933796,393.7183738,916.766497,442.1662571,474.0706015,394.0188163,492.9821296,657.2644764,286.9425028,300.1342916,340.7218193,276.6563665
Mellicta,65.37856711,89.59055104,109.6858938,102.3994073,76.27750187,104.3169643,64.47556059,101.1992069,81.42561412,137.2264719,101.2288957,108.7407738,53.61456932,56.04096541,107.1023308,239.4011401,155.4798553,59.20508484,109.5304209,176.5916757,329.539409,896.0400866,602.0798568,527.4998853,115.6598453,106.4103713,173.8958081,46.61816768,83.89451655,82.40916419,280.5589356,173.6413,81.58169199,75.03357289,70.87013841,49.76887016
Melolontha,0,0,0,0,12.25888423,0,0,5.499956895,0,5.839424335,0,3.978320991,2.978587185,19.17190922,6.20883077,26.60012668,31.67182238,25.99247627,103.6887985,10.04993276,55.67560791,102.4045813,59.65307337,226.0713794,267.8438524,86.64844521,24.4064292,2.825343496,2.663317986,3.862929571,2.671989863,2.572463704,59.07639764,17.41850799,20.44330916,111.2480627
Melosira,0,0,0,0,0,0,0,17.59986206,0,0,0,0,64.03962447,82.58668587,27.93973846,54.46692605,74.86067107,34.65663503,0,0,0,39.15469286,26.35833474,0,0,0,0,0,0,0,0,0,0,0,0,0
Membranipora,5.811428187,0,1.371073673,1.233727799,5.448392991,18.83500744,20.99204298,6.599948274,2.807779797,2.919712167,7.230635405,5.304427988,41.70022058,16.22238472,3.104415385,12.66672699,5.758513159,14.44026459,51.11419643,10.04993276,9.028476958,12.0475978,6.93640388,23.29220273,6.087360281,4.560444484,0,5.650686992,6.658294964,12.8764319,0,0,18.28555165,5.359540921,8.177323662,10.24653209
Mercurialis,14.52857047,22.05305872,23.30825243,14.80473359,23.15567021,7.244233629,34.48692776,20.8998362,26.67390808,4.379568251,15.90739789,34.47878192,20.85011029,33.91953169,13.96986923,43.06687176,35.99070724,54.87300546,27.74770664,30.14979828,25.58068471,24.09519561,34.6820194,26.03246187,31.95864147,7.600740807,27.45723285,50.85618292,23.96986187,19.31464786,29.39188849,21.86594148,23.91187524,45.55609783,12.26598549,20.49306418
Mesocyclops,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949524495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesoligia,18.88714161,31.70127191,13.71073673,18.50591699,19.06937547,40.56770832,52.48010746,45.09964654,40.71280706,24.81755342,36.15317702,50.39206589,29.78587185,30.9700072,31.04415385,65.86698034,53.26624672,34.65663503,18.98527296,34.45691232,30.09492319,15.05949725,18.03465009,28.77272101,25.87128119,19.7619261,25.93183103,35.3167937,62.58797267,88.84738014,37.40785808,32.1557963,25.31845613,33.49713076,29.98352009,36.59475747
Meta,95.88856509,46.86274977,113.7991148,41.94674517,65.38071589,214.4293154,58.47783402,30.79975861,67.38671514,129.9271914,104.1211498,55.69649388,40.21092699,94.38478385,246.8010231,139.3339969,105.0928652,77.97742881,54.03500766,116.2920791,61.69459255,60.23798902,113.7570236,73.98699689,50.22072232,30.40296323,125.0829497,46.61816768,75.90456259,52.79337081,21.3759189,231.5217334,21.09871344,38.85667168,31.34640737,17.56548359
Metadesmolaimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.8030818,0,0,0,0,0,0,0,0,0,0,0,0,0
Metarhizium,11.62285637,19.29642638,13.71073673,9.869822392,38.13875093,26.07924107,26.98976955,58.29954309,32.28946767,49.63510684,39.04543119,31.82656793,29.78587185,23.59619596,18.62649231,11.40005429,24.47368093,37.54468795,30.66851786,17.22845616,25.58068471,15.05949725,24.97105397,23.29220273,19.78392091,18.24177794,24.4064292,46.61816768,35.95479281,15.45171829,21.3759189,12.86231852,30.94477972,33.49713076,21.80619643,61.47919255
Metschnikowia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552207692,0,0,0,5.84162245,0,6.018984639,10.54164808,11.09824621,38.36362802,18.26208084,7.600740807,1.525401825,0,0,0,0,0,0,0,0,0
Microctonus,168.5314174,13.7831617,12.33966305,49.34911196,111.6920563,11.59077381,67.47442387,24.19981034,12.63500909,7.299280418,36.15317702,27.84824694,113.186313,70.78858788,31.04415385,39.26685367,30.23219409,44.76482024,52.57460205,17.22845616,22.5711924,33.13089396,24.97105397,19.18181401,21.30576098,86.64844521,24.4064292,9.888702235,35.95479281,18.02700467,1054.100001,25.72463704,16.87897076,29.47747506,20.44330916,20.49306418
Micromonas,79.90713757,99.23876423,54.84294691,77.72485134,73.55330537,57.95386903,121.453963,115.4990948,95.46451311,56.93438726,86.76762486,92.8274898,131.0578361,131.25384,77.61038462,86.13374353,74.86067107,131.4064078,105.1492041,70.34952933,61.69459255,87.34508408,104.0460582,116.4610136,68.48280316,82.08800072,82.37169856,69.22091565,70.57792662,68.2450891,89.5116604,72.02898371,85.80143467,87.09253996,73.59591296,93.68257912
Micropterix,232.4571275,110.2652936,311.2337237,165.3195251,129.3993335,143.4358259,112.4573731,104.499181,92.65673331,229.1974051,75.19860821,17.23939096,145.950772,95.85954609,144.3553154,22.80010858,46.06810527,77.97742881,99.30758164,73.22093869,55.67560791,18.07139671,13.87280776,65.76621946,100.4414446,173.2968904,45.76205476,8.476030487,18.6432259,7.725859143,161.6553867,82.31883853,8.439485378,14.73873753,20.44330916,14.63790299
Millerozyma,0,0,0,0,0,0,13.49488477,144.0988706,2.807779797,10.21899259,30.3686687,58.34870787,25.31799107,26.54572046,91.58025385,301.4681023,231.7801547,142.9586195,16.06446174,21.5355702,185.0837776,150.5949725,196.9938702,63.02596032,3.04368014,6.080592646,7.627009126,11.30137398,1.331658993,2.575286381,2.671989863,0,0,0,1.362887277,1.463790299
Miltochrista,66.83142415,95.10381572,86.37764138,92.52958493,69.46701063,85.48195683,83.96817193,65.99948274,77.21394443,83.21179677,144.6127081,127.3062717,90.84690913,89.9604971,128.8332385,200.1342864,197.2290757,127.0743284,109.5304209,145.0061727,161.0078391,176.1961179,536.8776603,195.9285288,106.5288049,86.64844521,173.8958081,331.9778608,258.3418446,359.2524501,639.9415721,173.6413,686.4114774,518.5355841,647.3714566,584.0523292
Mimas,13.07571342,16.53979404,69.9247573,17.27218919,20.43147371,24.63039434,4.498294925,10.99991379,12.63500909,30.65697776,17.35352497,10.60885598,4.467880777,20.64667147,10.86545385,13.93339969,8.637769739,17.32831751,7.302028062,2.87140936,12.03796928,16.56544698,29.1328963,5.480518288,3.04368014,13.68133345,7.627009126,24.01541971,263.6684806,114.600244,5.343979725,12.86231852,40.79084599,34.83701599,29.98352009,23.42064478
Mimumesa,210.6642718,136.4533008,456.567533,268.9526602,242.4534881,473.7728794,172.4346388,177.098612,273.7585302,798.5412778,135.9359456,107.4146668,120.632781,179.9209942,533.9594462,160.8674328,274.9690034,166.0630428,134.3573163,55.99248253,331.0441551,109.93433,67.97675803,94.53894047,531.1221845,338.99304,880.1568532,40.96748069,49.27138274,46.35515486,435.5343476,882.3550505,119.5593762,139.3480639,168.9980224,92.21878882
Minidiscus,1.452857047,0,1.371073673,0,1.362098248,1.448846726,2.998863283,9.899922411,4.211669696,16.05841692,18.79965205,23.86992595,0,2.949524495,6.20883077,22.80010858,11.51702632,4.332079378,1.460405612,1.43570468,1.50474616,10.54164808,6.93640388,2.740259144,1.52184007,6.080592646,1.525401825,12.71404573,15.97990791,24.46522062,0,6.43115926,203.95423,111.2104741,74.95880023,48.30507986
Mirounga,7.264285234,22.05305872,16.45288407,12.33727799,16.34517897,8.693080355,119.9545313,83.5993448,50.54003635,35.03654601,53.506702,34.47878192,77.4432668,79.63716137,35.70077693,39.26685367,56.1455033,66.42521713,29.20811225,41.63543573,52.66611559,45.17849176,43.00570406,41.10388716,21.30576098,25.84251875,39.66044746,25.42809146,26.63317986,24.46522062,38.74385301,46.30434667,9.846066274,16.07862276,20.44330916,20.49306418
Misopates,18.88714161,17.91811021,23.30825243,11.10355019,13.62098248,26.07924107,49.48124417,41.7996724,40.71280706,21.89784125,34.70704994,58.34870787,40.21092699,47.19239192,37.25298462,48.13356256,69.10215791,34.65663503,18.98527296,27.27838892,25.58068471,43.67254204,33.29473862,20.55194358,15.2184007,22.80222242,36.60964381,45.20549593,51.93470072,59.23158676,34.73586821,27.01086889,57.66981675,33.49713076,50.42682925,49.76887016
Mizuhopecten,4.35857114,17.91811021,9.597515708,29.60946718,4.086294743,4.346540178,4.498294925,4.399965516,0,4.379568251,7.230635405,6.630534985,7.446467961,8.848573486,4.656623077,3.800018097,17.27553948,8.664158757,5.84162245,7.178523401,7.523730798,12.0475978,2.774561552,12.33116615,0,7.600740807,1.525401825,4.238015244,5.326635972,10.30114552,1.335994931,9.003622964,0,2.67977046,1.362887277,1.463790299
Molossus,17.43428456,13.7831617,2.742147345,38.24556177,31.3282597,4.346540178,14.99431642,9.899922411,7.019449493,0,0,0,16.38222952,5.89904899,4.656623077,0,1.43962829,0,10.22283929,1.43570468,0,1.505949725,1.387280776,1.370129572,18.26208084,54.72533381,7.627009126,2.825343496,0,0,57.44778205,1.286231852,0,0,0,0
Molothrus,4.35857114,4.13494851,2.742147345,1.233727799,13.62098248,8.693080355,25.49033791,7.699939653,5.615559595,2.919712167,4.338381243,5.304427988,55.10386291,42.76810518,1.552207692,3.800018097,11.51702632,25.99247627,46.7329796,7.178523401,3.009492319,22.58924588,15.26008854,21.92207315,0,6.080592646,1.525401825,4.238015244,2.663317986,14.1640751,0,2.572463704,5.626323585,9.379196612,8.177323662,11.71032239
Monomorium,75.54856643,141.9665655,30.1636208,123.3727799,32.69035794,27.52808779,40.48465432,10.99991379,21.05834848,10.21899259,18.79965205,10.60885598,52.12527573,41.29334293,49.67064616,20.26676318,25.91330922,21.66039689,43.81216837,11.48563744,22.5711924,21.08329616,6.93640388,24.6623323,24.34944112,22.80222242,57.96526936,14.12671748,9.32161295,19.31464786,30.72788342,28.29710074,12.65922807,6.699426151,12.26598549,7.318951494
Monopterus,36.32142617,4.13494851,15.0818104,11.10355019,5.448392991,26.07924107,2.998863283,1.099991379,5.615559595,13.13870475,1.446127081,5.304427988,2.978587185,5.89904899,1.552207692,0,1.43962829,0,1.460405612,0,1.50474616,1.505949725,0,0,0,0,0,1.412671748,1.331658993,1.28764319,0,3.858695556,0,0,0,0
Morone,26.15142684,55.13264679,19.19503142,20.97337258,32.69035794,24.63039434,23.99090627,40.69968102,28.07779797,35.03654601,44.82993951,50.39206589,34.25375262,45.71762968,49.67064616,73.46701654,61.90401646,46.2088467,27.74770664,38.76402636,43.63763863,21.08329616,24.97105397,41.10388716,24.34944112,38.00370404,19.83022373,48.03083943,71.90958562,60.51922995,24.04790876,27.01086889,35.16452241,44.2162126,47.7010547,86.36362763
Morus,8.717142281,17.91811021,27.42147345,9.869822392,12.25888423,18.83500744,22.49147462,6.599948274,11.23111919,20.43798517,2.892254162,22.54381895,26.80728466,33.91953169,23.28311539,45.60021716,24.47368093,50.54092608,26.28730102,30.14979828,19.56170008,25.60114533,29.1328963,41.10388716,18.26208084,22.80222242,25.93183103,26.84076321,18.6432259,33.47872295,17.36793411,21.86594148,15.47238986,18.75839322,14.99176005,8.782741793
Mugil,29.05714094,79.94233785,95.97515708,57.98520655,35.41455444,46.36309523,5.997726567,21.99982758,30.88557777,65.69352376,14.46127081,14.58717697,77.4432668,23.59619596,58.98389231,10.13338159,18.71516777,17.32831751,55.49541327,21.5355702,84.26578494,3.011899451,4.161842328,21.92207315,86.744884,19.7619261,27.45723285,2.825343496,6.658294964,10.30114552,14.69594424,20.57970963,0,2.67977046,0,0
Mus,1554.55704,1727.030161,1387.526556,1577.937855,2338.722692,2012.448103,3790.56319,3947.86906,2362.746699,2912.412887,2208.236053,2372.405418,3201.981223,2828.593991,2564.247108,2501.67858,2974.272047,2651.23258,3050.787324,2277.027623,2041.940539,2691.132159,2716.29576,3534.934296,2157.969219,2313.665502,2840.298199,1795.505791,1998.820149,2031.900955,2336.655135,1939.637633,2024.06991,2063.423254,1932.574158,1818.027551
Musa,53.75571073,49.61938211,86.37764138,30.84319498,49.03553692,78.2377232,80.96930865,251.8980258,75.81005453,128.4673354,73.75248113,92.8274898,64.03962447,141.5771758,299.5760846,214.0676861,192.9101908,140.0705666,129.9760995,221.0985207,558.2608252,287.6363976,220.5776434,156.1947712,127.8345659,152.0148161,291.3517486,77.69694614,57.26133669,55.36865719,77.48770601,360.1449186,87.20801557,66.99426151,844.9901118,87.82741793
Myodes,4.35857114,6.891580849,24.67932611,12.33727799,5.448392991,14.48846726,5.997726567,1.099991379,2.807779797,33.57668992,2.892254162,0,5.957174369,2.949524495,23.28311539,1.266672699,8.637769739,7.220132297,1.460405612,7.178523401,0,0,0,1.370129572,6.087360281,9.120888969,6.101607301,0,3.994976979,0,6.679974656,10.28985482,0,0,0,0
Myopa,90.0771369,39.97116893,53.47187323,43.18047297,64.01861764,104.3169643,91.46533014,179.2985948,61.77115554,129.9271914,111.3517852,91.5013828,122.1220746,115.0314553,150.5641462,167.2007963,166.9968816,85.19756111,106.6096097,198.1272459,114.3607081,204.8091627,289.9416822,191.8181401,66.96096309,83.60814888,237.9626847,337.6285478,135.8292173,238.2139902,57.44778205,117.0470985,84.39485378,93.79196612,65.4185893,68.79814404
Myripristis,177.2485597,121.2918229,146.704883,123.3727799,125.3130388,110.1123512,322.377803,246.3980689,154.4278889,293.4310728,187.9965205,143.2195557,201.054635,228.5881484,223.5179077,121.6005791,152.6005987,206.4957837,179.6298903,123.4706025,120.3796928,159.6306709,162.3118508,168.5259374,305.8898541,139.8536309,242.5388902,137.0291595,315.6031813,117.1755303,154.975412,119.6195622,149.097575,155.4266867,132.2000659,166.8720941
Mythimna,1415.082764,2111.580372,2093.629498,1891.304716,1281.734451,1090.981585,2594.01674,1434.388758,1438.987146,1421.899826,1895.872603,966.7320008,2433.50573,1886.220914,3765.655862,1292.006153,1209.287763,1737.163831,2117.588138,1295.005622,1167.68302,1048.141009,1473.292184,1698.960669,3489.579281,1241.961048,1803.024957,1538.399534,924.1713411,1048.141557,1523.034222,1089.438379,434.6334969,537.2939773,735.9591295,521.1093464
Mytilinidion,4.35857114,6.891580849,4.113221018,3.701183397,1.362098248,7.244233629,5.997726567,7.699939653,8.423339392,5.839424335,5.784508324,18.56549796,14.89293592,1.474762248,6.20883077,40.53352637,25.91330922,12.99623813,8.762433674,12.92134212,30.09492319,28.61304478,31.90745785,24.6623323,0,7.600740807,1.525401825,19.77740447,27.96483885,72.10801867,6.679974656,5.144927408,12.65922807,5.359540921,2.725774554,2.927580598
Myxocyprinus,10.16999933,26.18800723,13.71073673,9.869822392,6.810491238,4.346540178,4.498294925,4.399965516,7.019449493,11.67884867,5.784508324,18.56549796,4.467880777,7.373811238,15.52207692,19.00009048,21.59442435,14.44026459,14.60405612,5.742818721,3.009492319,6.023798902,8.323684656,1.370129572,15.2184007,12.16118529,24.4064292,12.71404573,15.97990791,5.150572762,9.351964519,12.86231852,4.219742689,1.33988523,2.725774554,7.318951494
Nannochloropsis,11.62285637,0,0,0,10.89678598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.717391112,0,0,0,0
Nannopus,1.452857047,0,0,0,5.448392991,4.346540178,5.997726566,170.4986637,4.211669696,337.2267553,17.35352497,6.630534985,16.38222952,5.89904899,7.761038462,171.0008144,59.02475988,15.88429106,8.762433674,245.5055003,6.018984639,147.5830731,1256.876383,19.18181401,53.26440246,2398.793799,3290.291737,378.5960284,106.5327194,200.8723377,1537.730166,54.02173778,61.88955944,105.8509332,167.6351351,32.20338658
Nanofrustulum,0,0,0,0,0,0,0,21.99982758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navicula,711.899953,548.5698356,648.5178472,579.8520656,1123.731054,785.2749255,2688.480933,5169.959481,1170.844176,928.4684692,1127.979123,1151.060873,6612.46355,4502.449141,5794.391316,7389.768526,7445.757515,3812.229853,4531.638615,3241.821168,6495.989171,12422.57929,10700.09663,10882.93919,13634.16519,10166.7509,9965.450124,1866.139379,1022.714107,762.2847687,2716.077696,655.9782445,936.7828769,1081.287381,876.3365191,1248.613125
Neanthes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.89953957,46.35515486,0,0,0,0,0,0
Nebria,10.16999933,19.29642638,8.226442036,8.636094593,17.70727722,21.73270089,16.49374806,16.49987068,14.03889899,21.89784125,44.82993951,33.15267493,26.80728466,29.49524495,49.67064616,41.80019906,50.38699014,34.65663503,27.74770664,28.7140936,42.13289247,60.23798902,776.8772346,38.36362802,35.00232162,56.24548198,45.76205476,309.3751128,257.0101856,399.1693891,865.7247155,101.6123163,129.4054425,150.0671458,433.3981541,96.61015972
Nelumbo,36.32142617,2.75663234,17.82395774,12.33727799,4.086294743,55.05617558,0,3.299974137,11.23111919,30.65697776,8.676762486,6.630534985,0,10.32333573,9.313246154,1.266672699,2.87925658,4.332079378,1.460405612,2.87140936,0,0,1.387280776,0,0,0,3.050803651,0,6.658294964,1.28764319,0,0,0,0,0,0
Nematopogon,2.905714094,1.37831617,12.33966305,0,27.24196495,8.693080355,8.99658985,12.09990517,15.44278889,16.05841692,18.79965205,18.56549796,68.50750524,56.04096541,52.77506154,139.3339969,116.6098915,76.53340235,549.1125103,41.63543573,266.3400703,516.5407558,334.334667,1276.960761,1314.869821,553.3339308,158.6417898,33.90412195,86.55783454,55.36865719,80.15969588,2.572463704,68.92246392,112.5503593,79.04746207,14.63790299
Nematostella,13.07571342,16.53979404,12.33966305,6.168638995,4.086294743,11.59077381,35.9863594,21.99982758,16.84667878,16.05841692,27.47641454,37.13099592,17.87152311,14.74762248,17.07428462,29.13347207,38.86996382,44.76482024,16.06446174,18.66416084,24.07593855,48.19039121,56.87851182,41.10388716,7.609200351,6.080592646,15.25401825,48.03083943,19.97488489,10.30114552,17.36793411,24.43840519,15.47238986,28.13758983,20.44330916,16.10169329
Nemoura,276.0428389,186.0726829,252.2775558,194.9289922,108.9678598,133.2938988,170.9352071,126.4990086,73.00227473,129.9271914,62.18346448,37.13099592,238.2869748,146.0014625,253.0098539,38.00018097,44.62847698,70.75729651,90.54514797,48.81395913,85.7705311,43.67254204,76.30044268,58.9155716,135.4437663,159.615557,128.1337533,26.84076321,25.30152086,24.46522062,179.0233208,77.17391112,28.13161793,34.83701599,31.34640737,35.13096717
